"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072297_duplicate, SEN S/N: 22072297)"	"Temp, °F (LGR S/N: 22072297_duplicate, SEN S/N: 22072297)"	"Sensor Depth, meters (LGR S/N: null)"
11/08/24 19:50:00.0	14.8848	71.168	0.228
11/08/24 19:55:00.0	14.8825	70.824	0.225
11/08/24 20:00:00.0	14.8771	70.480	0.225
11/08/24 20:05:00.0	14.8799	70.308	0.224
11/08/24 20:10:00.0	14.8796	70.137	0.225
11/08/24 20:15:00.0	14.8772	69.793	0.223
11/08/24 20:20:00.0	14.8768	69.622	0.224
11/08/24 20:25:00.0	14.8784	69.622	0.225
11/08/24 20:30:00.0	14.8812	69.449	0.225
11/08/24 20:35:00.0	14.8900	69.278	0.234
11/08/24 20:40:00.0	14.8978	69.278	0.239
11/08/24 20:45:00.0	14.9067	69.107	0.247
11/08/24 20:50:00.0	14.9086	69.278	0.248
11/08/24 20:55:00.0	14.9137	69.449	0.251
11/08/24 21:00:00.0	14.9123	69.622	0.250
11/08/24 21:05:00.0	14.9174	69.793	0.251
11/08/24 21:10:00.0	14.9239	69.964	0.256
11/08/24 21:15:00.0	14.9224	69.964	0.255
11/08/24 21:20:00.0	14.9255	69.964	0.256
11/08/24 21:25:00.0	14.9224	69.964	0.254
11/08/24 21:30:00.0	14.9255	69.964	0.257
11/08/24 21:35:00.0	14.9255	69.964	0.255
11/08/24 21:40:00.0	14.9224	69.964	0.253
11/08/24 21:45:00.0	14.9084	69.964	0.244
11/08/24 21:50:00.0	14.9007	69.964	0.238
11/08/24 21:55:00.0	14.8973	69.793	0.235
11/08/24 22:00:00.0	14.8907	69.622	0.230
11/08/24 22:05:00.0	14.8886	69.278	0.228
11/08/24 22:10:00.0	14.8878	68.934	0.229
11/08/24 22:15:00.0	14.8855	68.592	0.228
11/08/24 22:20:00.0	14.8832	68.248	0.228
11/08/24 22:25:00.0	14.8813	68.077	0.225
11/08/24 22:30:00.0	14.8775	67.735	0.225
11/08/24 22:35:00.0	14.8757	67.564	0.222
11/08/24 22:40:00.0	14.8768	67.392	0.222
11/08/24 22:45:00.0	14.8749	67.221	0.223
11/08/24 22:50:00.0	14.8745	67.050	0.220
11/08/24 22:55:00.0	14.8757	66.879	0.222
11/08/24 23:00:00.0	14.8726	66.879	0.222
11/08/24 23:05:00.0	14.8768	66.708	0.225
11/08/24 23:10:00.0	14.8754	66.708	0.223
11/08/24 23:15:00.0	14.8749	66.537	0.220
11/08/24 23:20:00.0	14.8749	66.537	0.220
11/08/24 23:25:00.0	14.8749	66.537	0.222
11/08/24 23:30:00.0	14.8777	66.366	0.223
11/08/24 23:35:00.0	14.8777	66.366	0.222
11/08/24 23:40:00.0	14.8772	66.193	0.223
11/08/24 23:45:00.0	14.8772	66.193	0.221
11/08/24 23:50:00.0	14.8788	66.193	0.224
11/08/24 23:55:00.0	14.8784	66.022	0.222
11/09/24 00:00:00.0	14.8784	66.022	0.223
11/09/24 00:05:00.0	14.8796	65.851	0.225
11/09/24 00:10:00.0	14.8812	65.851	0.224
11/09/24 00:15:00.0	14.8823	65.680	0.225
11/09/24 00:20:00.0	14.8839	65.680	0.227
11/09/24 00:25:00.0	14.8820	65.509	0.227
11/09/24 00:30:00.0	14.8774	65.509	0.222
11/09/24 00:35:00.0	14.8816	65.338	0.228
11/09/24 00:40:00.0	14.8786	65.338	0.225
11/09/24 00:45:00.0	14.8739	65.338	0.224
11/09/24 00:50:00.0	14.8720	65.167	0.221
11/09/24 00:55:00.0	14.8716	64.996	0.222
11/09/24 01:00:00.0	14.8700	64.996	0.221
11/09/24 01:05:00.0	14.8743	64.825	0.224
11/09/24 01:10:00.0	14.8739	64.652	0.224
11/09/24 01:15:00.0	14.8736	64.481	0.224
11/09/24 01:20:00.0	14.8751	64.481	0.224
11/09/24 01:25:00.0	14.8716	64.310	0.223
11/09/24 01:30:00.0	14.8732	64.310	0.225
11/09/24 01:35:00.0	14.8743	64.139	0.225
11/09/24 01:40:00.0	14.8693	63.968	0.221
11/09/24 01:45:00.0	14.8736	63.797	0.228
11/09/24 01:50:00.0	14.8720	63.797	0.225
11/09/24 01:55:00.0	14.8701	63.626	0.223
11/09/24 02:00:00.0	14.8713	63.455	0.225
11/09/24 02:05:00.0	14.8694	63.282	0.222
11/09/24 02:10:00.0	14.8732	62.940	0.223
11/09/24 02:15:00.0	14.8743	62.769	0.225
11/09/24 02:20:00.0	14.8741	62.598	0.224
11/09/24 02:25:00.0	14.8752	62.425	0.226
11/09/24 02:30:00.0	14.8764	62.254	0.225
11/09/24 02:35:00.0	14.8759	62.083	0.225
11/09/24 02:40:00.0	14.8783	61.741	0.226
11/09/24 02:45:00.0	14.8841	61.569	0.230
11/09/24 02:50:00.0	14.8929	61.398	0.237
11/09/24 02:55:00.0	14.8945	61.398	0.239
11/09/24 03:00:00.0	14.9010	61.569	0.244
11/09/24 03:05:00.0	14.8971	61.912	0.242
11/09/24 03:10:00.0	14.8980	62.254	0.240
11/09/24 03:15:00.0	14.8936	62.425	0.238
11/09/24 03:20:00.0	14.8925	62.598	0.239
11/09/24 03:25:00.0	14.8929	62.769	0.241
11/09/24 03:30:00.0	14.8902	62.940	0.241
11/09/24 03:35:00.0	14.8917	62.940	0.242
11/09/24 03:40:00.0	14.8887	62.940	0.239
11/09/24 03:45:00.0	14.8859	63.111	0.240
11/09/24 03:50:00.0	14.8844	63.111	0.238
11/09/24 03:55:00.0	14.8813	63.111	0.236
11/09/24 04:00:00.0	14.8794	62.940	0.236
11/09/24 04:05:00.0	14.8764	62.940	0.231
11/09/24 04:10:00.0	14.8743	62.769	0.231
11/09/24 04:15:00.0	14.8787	62.598	0.234
11/09/24 04:20:00.0	14.8694	62.598	0.229
11/09/24 04:25:00.0	14.8690	62.425	0.229
11/09/24 04:30:00.0	14.8685	62.254	0.228
11/09/24 04:35:00.0	14.8667	62.083	0.227
11/09/24 04:40:00.0	14.8667	62.083	0.227
11/09/24 04:45:00.0	14.8613	61.741	0.223
11/09/24 04:50:00.0	14.8578	61.569	0.222
11/09/24 04:55:00.0	14.8551	61.054	0.220
11/09/24 05:00:00.0	14.8578	60.195	0.222
11/09/24 05:05:00.0	14.8590	59.337	0.223
11/09/24 05:10:00.0	14.8646	58.476	0.226
11/09/24 05:15:00.0	14.8658	57.614	0.226
11/09/24 05:20:00.0	14.8640	56.923	0.226
11/09/24 05:25:00.0	14.8671	56.230	0.226
11/09/24 05:30:00.0	14.8706	55.711	0.229
11/09/24 05:35:00.0	14.8693	55.189	0.228
11/09/24 05:40:00.0	14.8696	54.669	0.227
11/09/24 05:45:00.0	14.8672	54.322	0.226
11/09/24 05:50:00.0	14.8710	53.973	0.228
11/09/24 05:55:00.0	14.8778	53.623	0.233
11/09/24 06:00:00.0	14.8867	53.449	0.239
11/09/24 06:05:00.0	14.8929	53.449	0.244
11/09/24 06:10:00.0	14.8936	53.798	0.244
11/09/24 06:15:00.0	14.8903	54.322	0.241
11/09/24 06:20:00.0	14.8947	54.842	0.245
11/09/24 06:25:00.0	14.8893	55.189	0.240
11/09/24 06:30:00.0	14.8932	55.537	0.242
11/09/24 06:35:00.0	14.8909	55.884	0.239
11/09/24 06:40:00.0	14.8913	56.057	0.242
11/09/24 06:45:00.0	14.8887	56.230	0.241
11/09/24 06:50:00.0	14.8871	56.230	0.240
11/09/24 06:55:00.0	14.8875	56.404	0.239
11/09/24 07:00:00.0	14.8845	56.404	0.237
11/09/24 07:05:00.0	14.8864	56.577	0.238
11/09/24 07:10:00.0	14.8864	56.577	0.237
11/09/24 07:15:00.0	14.8817	56.577	0.235
11/09/24 07:20:00.0	14.8745	56.750	0.229
11/09/24 07:25:00.0	14.8652	56.750	0.222
11/09/24 07:30:00.0	14.8568	56.404	0.217
11/09/24 07:35:00.0	14.8585	55.884	0.220
11/09/24 07:40:00.0	14.8543	55.364	0.216
11/09/24 07:45:00.0	14.8542	54.669	0.215
11/09/24 07:50:00.0	14.8494	53.973	0.210
11/09/24 07:55:00.0	14.8466	53.449	0.210
11/09/24 08:00:00.0	14.8439	52.925	0.208
11/09/24 08:05:00.0	14.8430	52.576	0.207
11/09/24 08:10:00.0	14.8468	52.225	0.210
11/09/24 08:15:00.0	14.8510	52.050	0.214
11/09/24 08:20:00.0	14.8548	51.699	0.215
11/09/24 08:25:00.0	14.8574	51.523	0.218
11/09/24 08:30:00.0	14.8604	51.523	0.220
11/09/24 08:35:00.0	14.8616	51.346	0.220
11/09/24 08:40:00.0	14.8646	51.346	0.221
11/09/24 08:45:00.0	14.8658	51.172	0.221
11/09/24 08:50:00.0	14.8658	51.172	0.220
11/09/24 08:55:00.0	14.8654	50.995	0.220
11/09/24 09:00:00.0	14.8714	50.995	0.225
11/09/24 09:05:00.0	14.8714	50.995	0.224
11/09/24 09:10:00.0	14.8822	50.995	0.231
11/09/24 09:15:00.0	14.8954	51.346	0.241
11/09/24 09:20:00.0	14.8997	51.874	0.244
11/09/24 09:25:00.0	14.9005	52.750	0.243
11/09/24 09:30:00.0	14.9010	53.623	0.243
11/09/24 09:35:00.0	14.8984	54.495	0.242
11/09/24 09:40:00.0	14.8958	55.364	0.239
11/09/24 09:45:00.0	14.8990	56.057	0.242
11/09/24 09:50:00.0	14.8941	56.577	0.240
11/09/24 09:55:00.0	14.9000	57.096	0.243
11/09/24 10:00:00.0	14.9063	57.785	0.247
11/09/24 10:05:00.0	14.9058	58.303	0.249
11/09/24 10:10:00.0	14.9028	58.993	0.245
11/09/24 10:15:00.0	14.8994	59.508	0.242
11/09/24 10:20:00.0	14.8978	60.195	0.241
11/09/24 10:25:00.0	14.8944	60.712	0.238
11/09/24 10:30:00.0	14.8971	61.227	0.241
11/09/24 10:35:00.0	14.8922	61.741	0.237
11/09/24 10:40:00.0	14.8841	62.254	0.232
11/09/24 10:45:00.0	14.8697	62.769	0.221
11/09/24 10:50:00.0	14.8627	63.111	0.217
11/09/24 10:55:00.0	14.8539	63.282	0.211
11/09/24 11:00:00.0	14.8478	63.282	0.205
11/09/24 11:05:00.0	14.8462	63.282	0.206
11/09/24 11:10:00.0	14.8458	63.111	0.204
11/09/24 11:15:00.0	14.8439	62.940	0.203
11/09/24 11:20:00.0	14.8469	62.940	0.206
11/09/24 11:25:00.0	14.8458	63.111	0.205
11/09/24 11:30:00.0	14.8432	63.282	0.205
11/09/24 11:35:00.0	14.8435	63.455	0.206
11/09/24 11:40:00.0	14.8474	63.797	0.210
11/09/24 11:45:00.0	14.8601	63.968	0.218
11/09/24 11:50:00.0	14.8593	64.310	0.218
11/09/24 11:55:00.0	14.8678	64.652	0.226
11/09/24 12:00:00.0	14.8709	65.338	0.228
11/09/24 12:05:00.0	14.8704	65.851	0.229
11/09/24 12:10:00.0	14.8654	66.366	0.226
11/09/24 12:15:00.0	14.8603	66.879	0.222
11/09/24 12:20:00.0	14.8598	67.392	0.223
11/09/24 12:25:00.0	14.8559	67.735	0.220
11/09/24 12:30:00.0	14.8567	68.077	0.220
11/09/24 12:35:00.0	14.8558	68.421	0.221
11/09/24 12:40:00.0	14.8581	68.763	0.223
11/09/24 12:45:00.0	14.8584	68.934	0.226
11/09/24 12:50:00.0	14.8623	69.278	0.228
11/09/24 12:55:00.0	14.8584	69.622	0.225
11/09/24 13:00:00.0	14.8575	69.964	0.226
11/09/24 13:05:00.0	14.8598	70.308	0.228
11/09/24 13:10:00.0	14.8555	70.480	0.224
11/09/24 13:15:00.0	14.8516	70.824	0.223
11/09/24 13:20:00.0	14.8553	71.168	0.224
11/09/24 13:25:00.0	14.8526	71.339	0.224
11/09/24 13:30:00.0	14.8533	71.683	0.226
11/09/24 13:35:00.0	14.8522	71.856	0.225
11/09/24 13:40:00.0	14.8510	72.028	0.225
11/09/24 13:45:00.0	14.8452	72.199	0.221
11/09/24 13:50:00.0	14.8506	72.545	0.226
11/09/24 13:55:00.0	14.8508	72.718	0.225
11/09/24 14:00:00.0	14.8527	72.891	0.230
11/09/24 14:05:00.0	14.8590	72.891	0.232
11/09/24 14:10:00.0	14.8639	73.062	0.238
11/09/24 14:15:00.0	14.8688	73.234	0.242
11/09/24 14:20:00.0	14.8754	73.407	0.249
11/09/24 14:25:00.0	14.8786	73.407	0.255
11/09/24 14:30:00.0	14.8774	73.580	0.253
11/09/24 14:35:00.0	14.8819	73.580	0.260
11/09/24 14:40:00.0	14.8807	73.753	0.255
11/09/24 14:45:00.0	14.8807	73.753	0.256
11/09/24 14:50:00.0	14.8807	73.753	0.254
11/09/24 14:55:00.0	14.8793	73.753	0.252
11/09/24 15:00:00.0	14.8780	73.926	0.249
11/09/24 15:05:00.0	14.8765	73.926	0.247
11/09/24 15:10:00.0	14.8752	74.098	0.247
11/09/24 15:15:00.0	14.8738	74.098	0.245
11/09/24 15:20:00.0	14.8661	74.098	0.240
11/09/24 15:25:00.0	14.8710	74.271	0.244
11/09/24 15:30:00.0	14.8694	74.271	0.243
11/09/24 15:35:00.0	14.8664	74.271	0.242
11/09/24 15:40:00.0	14.8664	74.271	0.243
11/09/24 15:45:00.0	14.8652	74.446	0.242
11/09/24 15:50:00.0	14.8636	74.446	0.241
11/09/24 15:55:00.0	14.8667	74.446	0.244
11/09/24 16:00:00.0	14.8683	74.446	0.244
11/09/24 16:05:00.0	14.8685	74.619	0.245
11/09/24 16:10:00.0	14.8655	74.619	0.242
11/09/24 16:15:00.0	14.8701	74.619	0.244
11/09/24 16:20:00.0	14.8609	74.619	0.239
11/09/24 16:25:00.0	14.8532	74.619	0.234
11/09/24 16:30:00.0	14.8481	74.446	0.228
11/09/24 16:35:00.0	14.8466	74.446	0.228
11/09/24 16:40:00.0	14.8462	74.271	0.227
11/09/24 16:45:00.0	14.8382	74.098	0.222
11/09/24 16:50:00.0	14.8378	73.926	0.219
11/09/24 16:55:00.0	14.8375	73.753	0.222
11/09/24 17:00:00.0	14.8345	73.753	0.219
11/09/24 17:05:00.0	14.8372	73.580	0.220
11/09/24 17:10:00.0	14.8321	73.407	0.219
11/09/24 17:15:00.0	14.8368	73.407	0.221
11/09/24 17:20:00.0	14.8426	73.234	0.224
11/09/24 17:25:00.0	14.8519	73.234	0.236
11/09/24 17:30:00.0	14.8535	73.234	0.236
11/09/24 17:35:00.0	14.8569	73.407	0.239
11/09/24 17:40:00.0	14.8588	73.580	0.241
11/09/24 17:45:00.0	14.8588	73.580	0.238
11/09/24 17:50:00.0	14.8561	73.753	0.237
11/09/24 17:55:00.0	14.8575	73.753	0.236
11/09/24 18:00:00.0	14.8575	73.753	0.237
11/09/24 18:05:00.0	14.8638	73.753	0.243
11/09/24 18:10:00.0	14.8596	73.926	0.237
11/09/24 18:15:00.0	14.8596	73.926	0.239
11/09/24 18:20:00.0	14.8622	73.753	0.241
11/09/24 18:25:00.0	14.8622	73.753	0.241
11/09/24 18:30:00.0	14.8591	73.753	0.240
11/09/24 18:35:00.0	14.8591	73.753	0.238
11/09/24 18:40:00.0	14.8622	73.753	0.238
11/09/24 18:45:00.0	14.8635	73.580	0.240
11/09/24 18:50:00.0	14.8588	73.580	0.236
11/09/24 18:55:00.0	14.8619	73.580	0.240
11/09/24 19:00:00.0	14.8630	73.407	0.241
11/09/24 19:05:00.0	14.8616	73.407	0.240
11/09/24 19:10:00.0	14.8630	73.407	0.241
11/09/24 19:15:00.0	14.8611	73.234	0.238
11/09/24 19:20:00.0	14.8658	73.234	0.243
11/09/24 19:25:00.0	14.8655	73.062	0.244
11/09/24 19:30:00.0	14.8609	73.062	0.241
11/09/24 19:35:00.0	14.8481	72.891	0.231
11/09/24 19:40:00.0	14.8432	72.718	0.226
11/09/24 19:45:00.0	14.8381	72.545	0.224
11/09/24 19:50:00.0	14.8359	72.199	0.221
11/09/24 19:55:00.0	14.8305	71.856	0.219
11/09/24 20:00:00.0	14.8268	71.512	0.215
11/09/24 20:05:00.0	14.8260	71.168	0.215
11/09/24 20:10:00.0	14.8223	70.824	0.211
11/09/24 20:15:00.0	14.8250	70.651	0.214
11/09/24 20:20:00.0	14.8216	70.480	0.210
11/09/24 20:25:00.0	14.8197	70.308	0.209
11/09/24 20:30:00.0	14.8271	70.137	0.214
11/09/24 20:35:00.0	14.8359	69.964	0.221
11/09/24 20:40:00.0	14.8452	69.964	0.226
11/09/24 20:45:00.0	14.8482	69.964	0.227
11/09/24 20:50:00.0	14.8533	70.137	0.231
11/09/24 20:55:00.0	14.8520	70.308	0.230
11/09/24 21:00:00.0	14.8590	70.651	0.233
11/09/24 21:05:00.0	14.8562	70.824	0.232
11/09/24 21:10:00.0	14.8593	70.824	0.235
11/09/24 21:15:00.0	14.8643	70.995	0.238
11/09/24 21:20:00.0	14.8581	70.995	0.234
11/09/24 21:25:00.0	14.8585	71.168	0.233
11/09/24 21:30:00.0	14.8646	71.168	0.238
11/09/24 21:35:00.0	14.8616	71.168	0.234
11/09/24 21:40:00.0	14.8600	71.168	0.235
11/09/24 21:45:00.0	14.8553	71.168	0.230
11/09/24 21:50:00.0	14.8520	70.995	0.227
11/09/24 21:55:00.0	14.8546	70.824	0.231
11/09/24 22:00:00.0	14.8494	70.480	0.225
11/09/24 22:05:00.0	14.8564	70.137	0.229
11/09/24 22:10:00.0	14.8645	69.622	0.235
11/09/24 22:15:00.0	14.8638	69.278	0.235
11/09/24 22:20:00.0	14.8674	68.763	0.239
11/09/24 22:25:00.0	14.8681	68.421	0.237
11/09/24 22:30:00.0	14.8706	68.077	0.241
11/09/24 22:35:00.0	14.8717	67.906	0.241
11/09/24 22:40:00.0	14.8725	67.564	0.240
11/09/24 22:45:00.0	14.8691	67.392	0.237
11/09/24 22:50:00.0	14.8698	67.050	0.235
11/09/24 22:55:00.0	14.8617	66.879	0.230
11/09/24 23:00:00.0	14.8633	66.879	0.231
11/09/24 23:05:00.0	14.8584	66.708	0.228
11/09/24 23:10:00.0	14.8580	66.537	0.227
11/09/24 23:15:00.0	14.8564	66.537	0.224
11/09/24 23:20:00.0	14.8564	66.537	0.226
11/09/24 23:25:00.0	14.8533	66.537	0.223
11/09/24 23:30:00.0	14.8472	66.537	0.219
11/09/24 23:35:00.0	14.8472	66.537	0.222
11/09/24 23:40:00.0	14.8440	66.537	0.217
11/09/24 23:45:00.0	14.8456	66.537	0.219
11/09/24 23:50:00.0	14.8379	66.537	0.215
11/09/24 23:55:00.0	14.8333	66.537	0.210
11/10/24 00:00:00.0	14.8282	66.366	0.208
11/10/24 00:05:00.0	14.8217	66.193	0.203
11/10/24 00:10:00.0	14.8179	65.851	0.201
11/10/24 00:15:00.0	14.8144	65.680	0.197
11/10/24 00:20:00.0	14.8140	65.509	0.197
11/10/24 00:25:00.0	14.8118	65.167	0.197
11/10/24 00:30:00.0	14.8098	64.996	0.195
11/10/24 00:35:00.0	14.8095	64.825	0.194
11/10/24 00:40:00.0	14.8044	64.652	0.192
11/10/24 00:45:00.0	14.8026	64.481	0.190
11/10/24 00:50:00.0	14.8007	64.310	0.189
11/10/24 00:55:00.0	14.8018	64.139	0.191
11/10/24 01:00:00.0	14.8030	63.968	0.192
11/10/24 01:05:00.0	14.7981	63.797	0.188
11/10/24 01:10:00.0	14.8023	63.626	0.191
11/10/24 01:15:00.0	14.8018	63.455	0.190
11/10/24 01:20:00.0	14.8018	63.455	0.191
11/10/24 01:25:00.0	14.7937	63.282	0.186
11/10/24 01:30:00.0	14.7995	63.111	0.190
11/10/24 01:35:00.0	14.7962	62.940	0.185
11/10/24 01:40:00.0	14.7992	62.940	0.190
11/10/24 01:45:00.0	14.8050	62.769	0.195
11/10/24 01:50:00.0	14.8034	62.769	0.193
11/10/24 01:55:00.0	14.8053	62.940	0.195
11/10/24 02:00:00.0	14.8053	62.940	0.193
11/10/24 02:05:00.0	14.8041	63.111	0.192
11/10/24 02:10:00.0	14.8057	63.111	0.192
11/10/24 02:15:00.0	14.8104	63.111	0.194
11/10/24 02:20:00.0	14.8185	63.282	0.201
11/10/24 02:25:00.0	14.8276	63.282	0.207
11/10/24 02:30:00.0	14.8369	63.282	0.214
11/10/24 02:35:00.0	14.8408	63.626	0.215
11/10/24 02:40:00.0	14.8446	63.968	0.220
11/10/24 02:45:00.0	14.8453	64.310	0.218
11/10/24 02:50:00.0	14.8477	64.652	0.222
11/10/24 02:55:00.0	14.8500	64.996	0.224
11/10/24 03:00:00.0	14.8519	65.167	0.227
11/10/24 03:05:00.0	14.8523	65.338	0.226
11/10/24 03:10:00.0	14.8523	65.338	0.226
11/10/24 03:15:00.0	14.8507	65.338	0.225
11/10/24 03:20:00.0	14.8477	65.338	0.219
11/10/24 03:25:00.0	14.8504	65.167	0.223
11/10/24 03:30:00.0	14.8551	65.167	0.225
11/10/24 03:35:00.0	14.8516	64.996	0.222
11/10/24 03:40:00.0	14.8511	64.825	0.222
11/10/24 03:45:00.0	14.8495	64.825	0.220
11/10/24 03:50:00.0	14.8493	64.652	0.222
11/10/24 03:55:00.0	14.8488	64.481	0.221
11/10/24 04:00:00.0	14.8500	64.310	0.219
11/10/24 04:05:00.0	14.8404	64.139	0.214
11/10/24 04:10:00.0	14.8308	63.968	0.208
11/10/24 04:15:00.0	14.8269	63.626	0.205
11/10/24 04:20:00.0	14.8239	62.940	0.202
11/10/24 04:25:00.0	14.8208	62.254	0.199
11/10/24 04:30:00.0	14.8157	61.398	0.196
11/10/24 04:35:00.0	14.8123	60.539	0.193
11/10/24 04:40:00.0	14.8104	59.680	0.191
11/10/24 04:45:00.0	14.8069	58.820	0.190
11/10/24 04:50:00.0	14.8053	58.131	0.187
11/10/24 04:55:00.0	14.8040	57.614	0.188
11/10/24 05:00:00.0	14.8075	57.096	0.189
11/10/24 05:05:00.0	14.8063	56.577	0.190
11/10/24 05:10:00.0	14.8055	56.230	0.188
11/10/24 05:15:00.0	14.8073	55.711	0.189
11/10/24 05:20:00.0	14.8099	55.537	0.192
11/10/24 05:25:00.0	14.8153	55.189	0.196
11/10/24 05:30:00.0	14.8226	55.017	0.198
11/10/24 05:35:00.0	14.8288	55.017	0.203
11/10/24 05:40:00.0	14.8342	55.364	0.206
11/10/24 05:45:00.0	14.8371	55.884	0.208
11/10/24 05:50:00.0	14.8366	56.404	0.206
11/10/24 05:55:00.0	14.8414	57.096	0.209
11/10/24 06:00:00.0	14.8442	57.614	0.210
11/10/24 06:05:00.0	14.8419	57.958	0.211
11/10/24 06:10:00.0	14.8427	58.303	0.212
11/10/24 06:15:00.0	14.8435	58.647	0.210
11/10/24 06:20:00.0	14.8407	58.820	0.208
11/10/24 06:25:00.0	14.8381	58.993	0.207
11/10/24 06:30:00.0	14.8432	59.164	0.210
11/10/24 06:35:00.0	14.8385	59.164	0.207
11/10/24 06:40:00.0	14.8400	59.164	0.207
11/10/24 06:45:00.0	14.8432	59.164	0.210
11/10/24 06:50:00.0	14.8432	59.164	0.209
11/10/24 06:55:00.0	14.8442	58.993	0.208
11/10/24 07:00:00.0	14.8411	58.993	0.205
11/10/24 07:05:00.0	14.8485	58.820	0.212
11/10/24 07:10:00.0	14.8450	58.647	0.208
11/10/24 07:15:00.0	14.8435	58.647	0.209
11/10/24 07:20:00.0	14.8450	58.647	0.210
11/10/24 07:25:00.0	14.8462	58.476	0.210
11/10/24 07:30:00.0	14.8462	58.476	0.209
11/10/24 07:35:00.0	14.8477	58.476	0.212
11/10/24 07:40:00.0	14.8507	58.476	0.213
11/10/24 07:45:00.0	14.8507	58.476	0.213
11/10/24 07:50:00.0	14.8542	58.647	0.214
11/10/24 07:55:00.0	14.8453	58.820	0.208
11/10/24 08:00:00.0	14.8362	58.820	0.202
11/10/24 08:05:00.0	14.8307	58.476	0.196
11/10/24 08:10:00.0	14.8330	58.131	0.199
11/10/24 08:15:00.0	14.8252	57.441	0.194
11/10/24 08:20:00.0	14.8205	56.750	0.191
11/10/24 08:25:00.0	14.8236	56.057	0.192
11/10/24 08:30:00.0	14.8188	55.364	0.189
11/10/24 08:35:00.0	14.8191	54.842	0.189
11/10/24 08:40:00.0	14.8149	54.322	0.186
11/10/24 08:45:00.0	14.8166	53.798	0.189
11/10/24 08:50:00.0	14.8173	53.449	0.190
11/10/24 08:55:00.0	14.8227	53.100	0.193
11/10/24 09:00:00.0	14.8253	52.925	0.195
11/10/24 09:05:00.0	14.8365	53.100	0.204
11/10/24 09:10:00.0	14.8501	53.623	0.214
11/10/24 09:15:00.0	14.8596	54.322	0.221
11/10/24 09:20:00.0	14.8609	55.537	0.221
11/10/24 09:25:00.0	14.8633	56.577	0.222
11/10/24 09:30:00.0	14.8688	57.614	0.225
11/10/24 09:35:00.0	14.8677	58.476	0.222
11/10/24 09:40:00.0	14.8693	59.164	0.225
11/10/24 09:45:00.0	14.8797	59.680	0.231
11/10/24 09:50:00.0	14.8832	59.851	0.234
11/10/24 09:55:00.0	14.8897	60.024	0.239
11/10/24 10:00:00.0	14.8948	60.195	0.241
11/10/24 10:05:00.0	14.9029	60.368	0.246
11/10/24 10:10:00.0	14.9036	60.712	0.243
11/10/24 10:15:00.0	14.9025	60.883	0.245
11/10/24 10:20:00.0	14.9029	61.054	0.243
11/10/24 10:25:00.0	14.9034	61.227	0.240
11/10/24 10:30:00.0	14.9068	61.398	0.243
11/10/24 10:35:00.0	14.9060	61.741	0.242
11/10/24 10:40:00.0	14.9048	61.912	0.242
11/10/24 10:45:00.0	14.9057	62.254	0.242
11/10/24 10:50:00.0	14.9022	62.769	0.239
11/10/24 10:55:00.0	14.8952	63.111	0.236
11/10/24 11:00:00.0	14.8944	63.455	0.234
11/10/24 11:05:00.0	14.8936	63.797	0.233
11/10/24 11:10:00.0	14.8987	63.968	0.235
11/10/24 11:15:00.0	14.8948	64.310	0.233
11/10/24 11:20:00.0	14.8925	64.652	0.231
11/10/24 11:25:00.0	14.8920	65.167	0.231
11/10/24 11:30:00.0	14.8912	65.509	0.229
11/10/24 11:35:00.0	14.8828	65.851	0.224
11/10/24 11:40:00.0	14.8835	66.193	0.225
11/10/24 11:45:00.0	14.8826	66.537	0.224
11/10/24 11:50:00.0	14.8849	66.879	0.226
11/10/24 11:55:00.0	14.8854	67.050	0.227
11/10/24 12:00:00.0	14.8907	67.392	0.232
11/10/24 12:05:00.0	14.8849	67.564	0.228
11/10/24 12:10:00.0	14.8841	67.906	0.226
11/10/24 12:15:00.0	14.8801	68.248	0.224
11/10/24 12:20:00.0	14.8759	68.421	0.221
11/10/24 12:25:00.0	14.8735	68.763	0.221
11/10/24 12:30:00.0	14.8739	68.934	0.221
11/10/24 12:35:00.0	14.8712	69.107	0.219
11/10/24 12:40:00.0	14.8761	69.278	0.221
11/10/24 12:45:00.0	14.8723	69.622	0.220
11/10/24 12:50:00.0	14.8664	69.793	0.218
11/10/24 12:55:00.0	14.8638	69.964	0.217
11/10/24 13:00:00.0	14.8629	70.308	0.217
11/10/24 13:05:00.0	14.8601	70.480	0.217
11/10/24 13:10:00.0	14.8606	70.651	0.218
11/10/24 13:15:00.0	14.8609	70.824	0.217
11/10/24 13:20:00.0	14.8567	70.995	0.214
11/10/24 13:25:00.0	14.8553	71.168	0.214
11/10/24 13:30:00.0	14.8507	71.168	0.211
11/10/24 13:35:00.0	14.8493	71.168	0.210
11/10/24 13:40:00.0	14.8430	71.168	0.207
11/10/24 13:45:00.0	14.8477	71.168	0.208
11/10/24 13:50:00.0	14.8488	70.995	0.212
11/10/24 13:55:00.0	14.8535	70.995	0.214
11/10/24 14:00:00.0	14.8551	70.995	0.216
11/10/24 14:05:00.0	14.8553	71.168	0.217
11/10/24 14:10:00.0	14.8588	71.339	0.220
11/10/24 14:15:00.0	14.8604	71.339	0.226
11/10/24 14:20:00.0	14.8688	71.683	0.233
11/10/24 14:25:00.0	14.8754	71.856	0.241
11/10/24 14:30:00.0	14.8761	72.199	0.244
11/10/24 14:35:00.0	14.8815	72.545	0.250
