"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Oros_Pressure)","Temp, °F (LGR S/N: 22072298, SEN S/N: 22072298, LBL: Oros_Temp)","Sensor Depth, meters (LGR S/N: )"
12580,10/24/24 09:00:00 AM,14.8896,67.564,0.246
12581,10/24/24 09:05:00 AM,14.8844,67.564,0.242
12582,10/24/24 09:10:00 AM,14.8826,67.564,0.241
12583,10/24/24 09:15:00 AM,14.8809,67.564,0.239
12584,10/24/24 09:20:00 AM,14.8791,67.564,0.237
12585,10/24/24 09:25:00 AM,14.8809,67.564,0.239
12586,10/24/24 09:30:00 AM,14.8757,67.564,0.236
12587,10/24/24 09:35:00 AM,14.8730,67.392,0.234
12588,10/24/24 09:40:00 AM,14.8748,67.392,0.237
12589,10/24/24 09:45:00 AM,14.8713,67.392,0.235
12590,10/24/24 09:50:00 AM,14.8678,67.392,0.233
12591,10/24/24 09:55:00 AM,14.8643,67.392,0.231
12592,10/24/24 10:00:00 AM,14.8609,67.392,0.230
12593,10/24/24 10:05:00 AM,14.8609,67.392,0.230
12594,10/24/24 10:10:00 AM,14.8574,67.392,0.228
12595,10/24/24 10:15:00 AM,14.8556,67.392,0.228
12596,10/24/24 10:20:00 AM,14.8522,67.392,0.226
12597,10/24/24 10:25:00 AM,14.8504,67.392,0.225
12598,10/24/24 10:30:00 AM,14.8433,67.392,0.220
12599,10/24/24 10:35:00 AM,14.8450,67.392,0.222
12600,10/24/24 10:40:00 AM,14.8433,67.392,0.221
12601,10/24/24 10:45:00 AM,14.8416,67.392,0.219
12602,10/24/24 10:50:00 AM,14.8398,67.392,0.218
12603,10/24/24 10:55:00 AM,14.8416,67.392,0.219
12604,10/24/24 11:00:00 AM,14.8416,67.392,0.219
12605,10/24/24 11:05:00 AM,14.8423,67.564,0.221
12606,10/24/24 11:10:00 AM,14.8388,67.564,0.219
12607,10/24/24 11:15:00 AM,14.8388,67.564,0.220
12608,10/24/24 11:20:00 AM,14.8371,67.564,0.220
12609,10/24/24 11:25:00 AM,14.8371,67.564,0.220
12610,10/24/24 11:30:00 AM,14.8371,67.564,0.220
12611,10/24/24 11:35:00 AM,14.8343,67.735,0.218
12612,10/24/24 11:40:00 AM,14.8378,67.735,0.220
12613,10/24/24 11:45:00 AM,14.8378,67.735,0.220
12614,10/24/24 11:50:00 AM,14.8378,67.735,0.220
12615,10/24/24 11:55:00 AM,14.8369,67.906,0.220
12616,10/24/24 12:00:00 PM,14.8421,67.906,0.223
12617,10/24/24 12:05:00 PM,14.8421,67.906,0.223
12618,10/24/24 12:10:00 PM,14.8429,68.077,0.224
12619,10/24/24 12:15:00 PM,14.8446,68.077,0.225
12620,10/24/24 12:20:00 PM,14.8464,68.077,0.227
12621,10/24/24 12:25:00 PM,14.8488,68.248,0.230
12622,10/24/24 12:30:00 PM,14.8506,68.248,0.230
12623,10/24/24 12:35:00 PM,14.8506,68.248,0.230
12624,10/24/24 12:40:00 PM,14.8549,68.421,0.233
12625,10/24/24 12:45:00 PM,14.8549,68.421,0.226
12626,10/24/24 12:50:00 PM,14.8584,68.421,0.227
12627,10/24/24 12:55:00 PM,14.8591,68.592,0.237
12628,10/24/24 01:00:00 PM,14.8609,68.592,0.239
12629,10/24/24 01:05:00 PM,14.8626,68.592,0.240
12630,10/24/24 01:10:00 PM,14.8633,68.763,0.239
12631,10/24/24 01:15:00 PM,14.8633,68.763,0.238
12632,10/24/24 01:20:00 PM,14.8640,68.934,0.239
12633,10/24/24 01:25:00 PM,14.8623,68.934,0.237
12634,10/24/24 01:30:00 PM,14.8658,68.934,0.238
12635,10/24/24 01:35:00 PM,14.8648,69.107,0.238
12636,10/24/24 01:40:00 PM,14.8667,69.107,0.239
12637,10/24/24 01:45:00 PM,14.8613,69.107,0.235
12638,10/24/24 01:50:00 PM,14.8656,69.278,0.238
12639,10/24/24 01:55:00 PM,14.8638,69.278,0.237
12640,10/24/24 02:00:00 PM,14.8674,69.278,0.240
12641,10/24/24 02:05:00 PM,14.8646,69.449,0.238
12642,10/24/24 02:10:00 PM,14.8610,69.449,0.236
12643,10/24/24 02:15:00 PM,14.8629,69.449,0.237
12644,10/24/24 02:20:00 PM,14.8610,69.449,0.235
12645,10/24/24 02:25:00 PM,14.8636,69.622,0.236
12646,10/24/24 02:30:00 PM,14.8565,69.622,0.230
12647,10/24/24 02:35:00 PM,14.8565,69.622,0.230
12648,10/24/24 02:40:00 PM,14.8565,69.622,0.230
12649,10/24/24 02:45:00 PM,14.8572,69.793,0.231
12650,10/24/24 02:50:00 PM,14.8572,69.793,0.230
12651,10/24/24 02:55:00 PM,14.8555,69.793,0.228
12652,10/24/24 03:00:00 PM,14.8572,69.793,0.229
12653,10/24/24 03:05:00 PM,14.8555,69.793,0.228
12654,10/24/24 03:10:00 PM,14.8590,69.793,0.230
12655,10/24/24 03:15:00 PM,14.8598,69.964,0.230
12656,10/24/24 03:20:00 PM,14.8633,69.964,0.232
12657,10/24/24 03:25:00 PM,14.8651,69.964,0.233
12658,10/24/24 03:30:00 PM,14.8668,69.964,0.234
12659,10/24/24 03:35:00 PM,14.8685,69.964,0.233
12660,10/24/24 03:40:00 PM,14.8685,69.964,0.232
12661,10/24/24 03:45:00 PM,14.8727,70.137,0.234
12662,10/24/24 03:50:00 PM,14.8727,70.137,0.234
12663,10/24/24 03:55:00 PM,14.8727,70.137,0.236
12664,10/24/24 04:00:00 PM,14.8727,70.137,0.234
12665,10/24/24 04:05:00 PM,14.8745,70.137,0.235
12666,10/24/24 04:10:00 PM,14.8780,70.137,0.238
12667,10/24/24 04:15:00 PM,14.8770,70.308,0.237
12668,10/24/24 04:20:00 PM,14.8770,70.308,0.237
12669,10/24/24 04:25:00 PM,14.8770,70.308,0.238
12670,10/24/24 04:30:00 PM,14.8752,70.308,0.238
12671,10/24/24 04:35:00 PM,14.8752,70.308,0.234
12672,10/24/24 04:40:00 PM,14.8804,70.308,0.240
12673,10/24/24 04:45:00 PM,14.8787,70.308,0.240
12674,10/24/24 04:50:00 PM,14.8770,70.308,0.240
12675,10/24/24 04:55:00 PM,14.8752,70.308,0.238
12676,10/24/24 05:00:00 PM,14.8752,70.308,0.238
12677,10/24/24 05:05:00 PM,14.8777,70.480,0.240
12678,10/24/24 05:10:00 PM,14.8759,70.480,0.239
12679,10/24/24 05:15:00 PM,14.8759,70.480,0.239
12680,10/24/24 05:20:00 PM,14.8812,70.480,0.243
12681,10/24/24 05:25:00 PM,14.8759,70.480,0.239
12682,10/24/24 05:30:00 PM,14.8759,70.480,0.239
12683,10/24/24 05:35:00 PM,14.8759,70.480,0.240
12684,10/24/24 05:40:00 PM,14.8777,70.480,0.239
12685,10/24/24 05:45:00 PM,14.8777,70.480,0.240
12686,10/24/24 05:50:00 PM,14.8777,70.480,0.242
12687,10/24/24 05:55:00 PM,14.8794,70.480,0.244
12688,10/24/24 06:00:00 PM,14.8794,70.480,0.245
12689,10/24/24 06:05:00 PM,14.8848,70.480,0.247
12690,10/24/24 06:10:00 PM,14.8794,70.480,0.242
12691,10/24/24 06:15:00 PM,14.8830,70.480,0.246
12692,10/24/24 06:20:00 PM,14.8848,70.480,0.248
12693,10/24/24 06:25:00 PM,14.8865,70.480,0.248
12694,10/24/24 06:30:00 PM,14.8865,70.480,0.248
12695,10/24/24 06:35:00 PM,14.8830,70.480,0.246
12696,10/24/24 06:40:00 PM,14.8858,70.308,0.249
12697,10/24/24 06:45:00 PM,14.8841,70.308,0.248
12698,10/24/24 06:50:00 PM,14.8841,70.308,0.247
12699,10/24/24 06:55:00 PM,14.8875,70.308,0.249
12700,10/24/24 07:00:00 PM,14.8858,70.308,0.249
12701,10/24/24 07:05:00 PM,14.8875,70.308,0.251
12702,10/24/24 07:10:00 PM,14.8875,70.308,0.251
12703,10/24/24 07:15:00 PM,14.8893,70.308,0.252
12704,10/24/24 07:20:00 PM,14.8893,70.308,0.253
12705,10/24/24 07:25:00 PM,14.8893,70.308,0.253
12706,10/24/24 07:30:00 PM,14.8945,70.308,0.258
12707,10/24/24 07:35:00 PM,14.8928,70.308,0.259
12708,10/24/24 07:40:00 PM,14.8970,70.480,0.263
12709,10/24/24 07:45:00 PM,14.8987,70.480,0.265
12710,10/24/24 07:50:00 PM,14.9022,70.480,0.270
12711,10/24/24 07:55:00 PM,14.9022,70.480,0.272
12712,10/24/24 08:00:00 PM,14.9039,70.480,0.273
12713,10/24/24 08:05:00 PM,14.9057,70.480,0.276
12714,10/24/24 08:10:00 PM,14.9005,70.480,0.274
12715,10/24/24 08:15:00 PM,14.9039,70.480,0.276
12716,10/24/24 08:20:00 PM,14.9039,70.480,0.276
12717,10/24/24 08:25:00 PM,14.9039,70.480,0.278
12718,10/24/24 08:30:00 PM,14.9083,70.651,0.279
12719,10/24/24 08:35:00 PM,14.9029,70.651,0.278
12720,10/24/24 08:40:00 PM,14.9065,70.651,0.282
12721,10/24/24 08:45:00 PM,14.9083,70.651,0.284
12722,10/24/24 08:50:00 PM,14.9118,70.651,0.287
12723,10/24/24 08:55:00 PM,14.9135,70.651,0.290
12724,10/24/24 09:00:00 PM,14.9195,70.824,0.296
12725,10/24/24 09:05:00 PM,14.9247,70.824,0.302
12726,10/24/24 09:10:00 PM,14.9318,70.824,0.307
12727,10/24/24 09:15:00 PM,14.9318,70.824,0.306
12728,10/24/24 09:20:00 PM,14.9370,70.824,0.310
12729,10/24/24 09:25:00 PM,14.9405,70.824,0.314
12730,10/24/24 09:30:00 PM,14.9422,70.824,0.317
12731,10/24/24 09:35:00 PM,14.9457,70.824,0.319
12732,10/24/24 09:40:00 PM,14.9499,70.995,0.322
12733,10/24/24 09:45:00 PM,14.9535,70.995,0.325
12734,10/24/24 09:50:00 PM,14.9553,70.995,0.326
12735,10/24/24 09:55:00 PM,14.9570,70.995,0.329
12736,10/24/24 10:00:00 PM,14.9588,70.995,0.329
12737,10/24/24 10:05:00 PM,14.9622,70.995,0.331
12738,10/24/24 10:10:00 PM,14.9605,70.995,0.331
12739,10/24/24 10:15:00 PM,14.9622,70.995,0.334
12740,10/24/24 10:20:00 PM,14.9622,70.995,0.335
12741,10/24/24 10:25:00 PM,14.9640,70.995,0.337
12742,10/24/24 10:30:00 PM,14.9640,70.995,0.337
12743,10/24/24 10:35:00 PM,14.9640,70.995,0.337
12744,10/24/24 10:40:00 PM,14.9675,70.995,0.339
12745,10/24/24 10:45:00 PM,14.9675,70.995,0.339
12746,10/24/24 10:50:00 PM,14.9640,70.995,0.337
12747,10/24/24 10:55:00 PM,14.9657,70.995,0.338
12748,10/24/24 11:00:00 PM,14.9640,70.995,0.337
12749,10/24/24 11:05:00 PM,14.9657,70.995,0.338
12750,10/24/24 11:10:00 PM,14.9605,70.995,0.334
12751,10/24/24 11:15:00 PM,14.9588,70.995,0.333
12752,10/24/24 11:20:00 PM,14.9570,70.995,0.332
12753,10/24/24 11:25:00 PM,14.9588,70.995,0.333
12754,10/24/24 11:30:00 PM,14.9553,70.995,0.331
12755,10/24/24 11:35:00 PM,14.9517,70.995,0.328
12756,10/24/24 11:40:00 PM,14.9535,70.995,0.328
12757,10/24/24 11:45:00 PM,14.9482,70.995,0.325
12758,10/24/24 11:50:00 PM,14.9464,70.995,0.325
12759,10/24/24 11:55:00 PM,14.9447,70.995,0.323
12760,10/25/24 12:00:00 AM,14.9370,70.824,0.318
12761,10/25/24 12:05:00 AM,14.9405,70.824,0.321
12762,10/25/24 12:10:00 AM,14.9353,70.824,0.318
12763,10/25/24 12:15:00 AM,14.9353,70.824,0.320
12764,10/25/24 12:20:00 AM,14.9318,70.824,0.318
12765,10/25/24 12:25:00 AM,14.9300,70.824,0.317
12766,10/25/24 12:30:00 AM,14.9282,70.824,0.314
12767,10/25/24 12:35:00 AM,14.9257,70.651,0.311
12768,10/25/24 12:40:00 AM,14.9257,70.651,0.311
12769,10/25/24 12:45:00 AM,14.9257,70.651,0.311
12770,10/25/24 12:50:00 AM,14.9205,70.651,0.307
12771,10/25/24 12:55:00 AM,14.9187,70.651,0.307
12772,10/25/24 01:00:00 AM,14.9239,70.651,0.309
12773,10/25/24 01:05:00 AM,14.9205,70.651,0.306
12774,10/25/24 01:10:00 AM,14.9197,70.480,0.306
12775,10/25/24 01:15:00 AM,14.9180,70.480,0.304
12776,10/25/24 01:20:00 AM,14.9197,70.480,0.305
12777,10/25/24 01:25:00 AM,14.9145,70.480,0.301
12778,10/25/24 01:30:00 AM,14.9128,70.480,0.299
12779,10/25/24 01:35:00 AM,14.9145,70.480,0.299
12780,10/25/24 01:40:00 AM,14.9155,70.308,0.299
12781,10/25/24 01:45:00 AM,14.9155,70.308,0.298
12782,10/25/24 01:50:00 AM,14.9121,70.308,0.295
12783,10/25/24 01:55:00 AM,14.9121,70.308,0.295
12784,10/25/24 02:00:00 AM,14.9121,70.308,0.295
12785,10/25/24 02:05:00 AM,14.9113,70.137,0.295
12786,10/25/24 02:10:00 AM,14.9078,70.137,0.292
12787,10/25/24 02:15:00 AM,14.9113,70.137,0.294
12788,10/25/24 02:20:00 AM,14.9113,70.137,0.292
12789,10/25/24 02:25:00 AM,14.9078,70.137,0.289
12790,10/25/24 02:30:00 AM,14.9070,69.964,0.288
12791,10/25/24 02:35:00 AM,14.9089,69.964,0.288
12792,10/25/24 02:40:00 AM,14.9089,69.964,0.287
12793,10/25/24 02:45:00 AM,14.9052,69.964,0.285
12794,10/25/24 02:50:00 AM,14.9089,69.964,0.287
12795,10/25/24 02:55:00 AM,14.9099,69.793,0.287
12796,10/25/24 03:00:00 AM,14.9099,69.793,0.287
12797,10/25/24 03:05:00 AM,14.9116,69.793,0.288
12798,10/25/24 03:10:00 AM,14.9151,69.793,0.290
12799,10/25/24 03:15:00 AM,14.9116,69.793,0.288
12800,10/25/24 03:20:00 AM,14.9126,69.622,0.288
12801,10/25/24 03:25:00 AM,14.9107,69.622,0.286
12802,10/25/24 03:30:00 AM,14.9126,69.622,0.289
12803,10/25/24 03:35:00 AM,14.9126,69.622,0.288
12804,10/25/24 03:40:00 AM,14.9144,69.622,0.289
12805,10/25/24 03:45:00 AM,14.9137,69.449,0.288
12806,10/25/24 03:50:00 AM,14.9118,69.449,0.287
12807,10/25/24 03:55:00 AM,14.9100,69.449,0.285
12808,10/25/24 04:00:00 AM,14.9118,69.449,0.286
12809,10/25/24 04:05:00 AM,14.9118,69.449,0.286
12810,10/25/24 04:10:00 AM,14.9128,69.278,0.287
12811,10/25/24 04:15:00 AM,14.9128,69.278,0.287
12812,10/25/24 04:20:00 AM,14.9145,69.278,0.288
12813,10/25/24 04:25:00 AM,14.9145,69.278,0.288
12814,10/25/24 04:30:00 AM,14.9145,69.278,0.286
12815,10/25/24 04:35:00 AM,14.9121,69.107,0.284
12816,10/25/24 04:40:00 AM,14.9173,69.107,0.288
12817,10/25/24 04:45:00 AM,14.9138,69.107,0.285
12818,10/25/24 04:50:00 AM,14.9155,69.107,0.286
12819,10/25/24 04:55:00 AM,14.9192,69.107,0.288
12820,10/25/24 05:00:00 AM,14.9200,68.934,0.288
12821,10/25/24 05:05:00 AM,14.9131,68.934,0.283
12822,10/25/24 05:10:00 AM,14.9131,68.934,0.283
12823,10/25/24 05:15:00 AM,14.9148,68.934,0.284
12824,10/25/24 05:20:00 AM,14.9089,68.763,0.280
12825,10/25/24 05:25:00 AM,14.9123,68.763,0.282
12826,10/25/24 05:30:00 AM,14.9089,68.763,0.280
12827,10/25/24 05:35:00 AM,14.9071,68.763,0.278
12828,10/25/24 05:40:00 AM,14.9047,68.592,0.276
12829,10/25/24 05:45:00 AM,14.9064,68.592,0.276
12830,10/25/24 05:50:00 AM,14.9064,68.592,0.276
12831,10/25/24 05:55:00 AM,14.9081,68.592,0.278
12832,10/25/24 06:00:00 AM,14.9092,68.421,0.278
12833,10/25/24 06:05:00 AM,14.9020,68.421,0.273
12834,10/25/24 06:10:00 AM,14.9038,68.421,0.274
12835,10/25/24 06:15:00 AM,14.9074,68.421,0.276
12836,10/25/24 06:20:00 AM,14.9048,68.248,0.274
12837,10/25/24 06:25:00 AM,14.9048,68.248,0.275
12838,10/25/24 06:30:00 AM,14.9048,68.248,0.275
12839,10/25/24 06:35:00 AM,14.9058,68.077,0.275
12840,10/25/24 06:40:00 AM,14.9041,68.077,0.275
12841,10/25/24 06:45:00 AM,14.9058,68.077,0.276
12842,10/25/24 06:50:00 AM,14.9076,68.077,0.277
12843,10/25/24 06:55:00 AM,14.9068,67.906,0.277
12844,10/25/24 07:00:00 AM,14.9034,67.906,0.274
12845,10/25/24 07:05:00 AM,14.9051,67.906,0.275
12846,10/25/24 07:10:00 AM,14.9026,67.735,0.274
12847,10/25/24 07:15:00 AM,14.9061,67.735,0.276
12848,10/25/24 07:20:00 AM,14.9044,67.735,0.275
12849,10/25/24 07:25:00 AM,14.9054,67.564,0.274
12850,10/25/24 07:30:00 AM,14.9071,67.564,0.276
12851,10/25/24 07:35:00 AM,14.9106,67.564,0.279
12852,10/25/24 07:40:00 AM,14.9081,67.392,0.277
12853,10/25/24 07:45:00 AM,14.9116,67.392,0.279
12854,10/25/24 07:50:00 AM,14.9134,67.392,0.280
12855,10/25/24 07:55:00 AM,14.9125,67.221,0.279
12856,10/25/24 08:00:00 AM,14.9144,67.221,0.281
12857,10/25/24 08:05:00 AM,14.9144,67.221,0.281
12858,10/25/24 08:10:00 AM,14.9135,67.050,0.279
12859,10/25/24 08:15:00 AM,14.9206,67.050,0.283
12860,10/25/24 08:20:00 AM,14.9145,66.879,0.279
12861,10/25/24 08:25:00 AM,14.9197,66.879,0.282
12862,10/25/24 08:30:00 AM,14.9180,66.879,0.281
12863,10/25/24 08:35:00 AM,14.9173,66.708,0.281
12864,10/25/24 08:40:00 AM,14.9173,66.708,0.281
12865,10/25/24 08:45:00 AM,14.9138,66.708,0.278
12866,10/25/24 08:50:00 AM,14.9112,66.537,0.276
12867,10/25/24 08:55:00 AM,14.9094,66.537,0.275
12868,10/25/24 09:00:00 AM,14.9112,66.537,0.276
12869,10/25/24 09:05:00 AM,14.9105,66.366,0.276
12870,10/25/24 09:10:00 AM,14.9087,66.366,0.275
12871,10/25/24 09:15:00 AM,14.9087,66.366,0.274
12872,10/25/24 09:20:00 AM,14.9052,66.366,0.270
12873,10/25/24 09:25:00 AM,14.9009,66.193,0.266
12874,10/25/24 09:30:00 AM,14.9028,66.193,0.267
12875,10/25/24 09:35:00 AM,14.9028,66.193,0.267
12876,10/25/24 09:40:00 AM,14.9028,66.193,0.267
12877,10/25/24 09:45:00 AM,14.9009,66.193,0.266
12878,10/25/24 09:50:00 AM,14.9009,66.193,0.266
12879,10/25/24 09:55:00 AM,14.9009,66.193,0.266
12880,10/25/24 10:00:00 AM,14.8984,66.022,0.265
12881,10/25/24 10:05:00 AM,14.8967,66.022,0.264
12882,10/25/24 10:10:00 AM,14.8967,66.022,0.266
12883,10/25/24 10:15:00 AM,14.8984,66.022,0.267
12884,10/25/24 10:20:00 AM,14.8949,66.022,0.264
12885,10/25/24 10:25:00 AM,14.8949,66.022,0.265
12886,10/25/24 10:30:00 AM,14.8949,66.022,0.263
12887,10/25/24 10:35:00 AM,14.8932,66.022,0.263
12888,10/25/24 10:40:00 AM,14.8897,66.022,0.261
12889,10/25/24 10:45:00 AM,14.8932,66.022,0.264
12890,10/25/24 10:50:00 AM,14.8880,66.022,0.260
12891,10/25/24 10:55:00 AM,14.8915,66.022,0.262
12892,10/25/24 11:00:00 AM,14.8897,66.022,0.261
12893,10/25/24 11:05:00 AM,14.8967,66.022,0.266
12894,10/25/24 11:10:00 AM,14.8939,66.193,0.263
12895,10/25/24 11:15:00 AM,14.8939,66.193,0.263
12896,10/25/24 11:20:00 AM,14.8939,66.193,0.264
12897,10/25/24 11:25:00 AM,14.8957,66.193,0.265
12898,10/25/24 11:30:00 AM,14.8957,66.193,0.265
12899,10/25/24 11:35:00 AM,14.8948,66.366,0.265
12900,10/25/24 11:40:00 AM,14.8948,66.366,0.265
12901,10/25/24 11:45:00 AM,14.8948,66.366,0.264
12902,10/25/24 11:50:00 AM,14.8983,66.366,0.266
12903,10/25/24 11:55:00 AM,14.8983,66.366,0.266
12904,10/25/24 12:00:00 PM,14.8990,66.537,0.266
12905,10/25/24 12:05:00 PM,14.9007,66.537,0.267
12906,10/25/24 12:10:00 PM,14.9007,66.537,0.267
12907,10/25/24 12:15:00 PM,14.9032,66.708,0.268
12908,10/25/24 12:20:00 PM,14.9086,66.708,0.272
12909,10/25/24 12:25:00 PM,14.9086,66.708,0.272
12910,10/25/24 12:30:00 PM,14.9086,66.708,0.271
12911,10/25/24 12:35:00 PM,14.9093,66.879,0.271
12912,10/25/24 12:40:00 PM,14.9128,66.879,0.273
12913,10/25/24 12:45:00 PM,14.9110,66.879,0.271
12914,10/25/24 12:50:00 PM,14.9135,67.050,0.272
12915,10/25/24 12:55:00 PM,14.9135,67.050,0.272
12916,10/25/24 01:00:00 PM,14.9144,67.221,0.272
12917,10/25/24 01:05:00 PM,14.9161,67.221,0.273
12918,10/25/24 01:10:00 PM,14.9144,67.221,0.271
12919,10/25/24 01:15:00 PM,14.9151,67.392,0.271
12920,10/25/24 01:20:00 PM,14.9134,67.392,0.270
12921,10/25/24 01:25:00 PM,14.9099,67.392,0.267
12922,10/25/24 01:30:00 PM,14.9106,67.564,0.267
12923,10/25/24 01:35:00 PM,14.9106,67.564,0.267
12924,10/25/24 01:40:00 PM,14.9071,67.564,0.264
12925,10/25/24 01:45:00 PM,14.9089,67.564,0.265
12926,10/25/24 01:50:00 PM,14.9061,67.735,0.262
12927,10/25/24 01:55:00 PM,14.9061,67.735,0.261
12928,10/25/24 02:00:00 PM,14.9044,67.735,0.259
12929,10/25/24 02:05:00 PM,14.9051,67.906,0.259
12930,10/25/24 02:10:00 PM,14.9034,67.906,0.258
12931,10/25/24 02:15:00 PM,14.9051,67.906,0.258
12932,10/25/24 02:20:00 PM,14.9051,67.906,0.257
12933,10/25/24 02:25:00 PM,14.9058,68.077,0.258
12934,10/25/24 02:30:00 PM,14.9041,68.077,0.256
12935,10/25/24 02:35:00 PM,14.9041,68.077,0.256
12936,10/25/24 02:40:00 PM,14.9065,68.248,0.258
12937,10/25/24 02:45:00 PM,14.9083,68.248,0.258
12938,10/25/24 02:50:00 PM,14.9119,68.248,0.260
12939,10/25/24 02:55:00 PM,14.9119,68.248,0.259
12940,10/25/24 03:00:00 PM,14.9109,68.421,0.259
12941,10/25/24 03:05:00 PM,14.9179,68.421,0.262
12942,10/25/24 03:10:00 PM,14.9179,68.421,0.261
12943,10/25/24 03:15:00 PM,14.9196,68.421,0.262
12944,10/25/24 03:20:00 PM,14.9238,68.592,0.264
12945,10/25/24 03:25:00 PM,14.9221,68.592,0.262
12946,10/25/24 03:30:00 PM,14.9238,68.592,0.263
12947,10/25/24 03:35:00 PM,14.9255,68.592,0.264
12948,10/25/24 03:40:00 PM,14.9299,68.763,0.266
12949,10/25/24 03:45:00 PM,14.9334,68.763,0.267
12950,10/25/24 03:50:00 PM,14.9334,68.763,0.266
12951,10/25/24 03:55:00 PM,14.9351,68.763,0.266
12952,10/25/24 04:00:00 PM,14.9351,68.763,0.266
12953,10/25/24 04:05:00 PM,14.9358,68.934,0.267
12954,10/25/24 04:10:00 PM,14.9376,68.934,0.268
12955,10/25/24 04:15:00 PM,14.9445,68.934,0.272
12956,10/25/24 04:20:00 PM,14.9411,68.934,0.269
12957,10/25/24 04:25:00 PM,14.9393,68.934,0.268
12958,10/25/24 04:30:00 PM,14.9428,68.934,0.272
12959,10/25/24 04:35:00 PM,14.9437,69.107,0.270
12960,10/25/24 04:40:00 PM,14.9489,69.107,0.272
12961,10/25/24 04:45:00 PM,14.9437,69.107,0.268
12962,10/25/24 04:50:00 PM,14.9454,69.107,0.269
12963,10/25/24 04:55:00 PM,14.9472,69.107,0.271
12964,10/25/24 05:00:00 PM,14.9489,69.107,0.272
12965,10/25/24 05:05:00 PM,14.9489,69.107,0.272
12966,10/25/24 05:10:00 PM,14.9489,69.107,0.272
12967,10/25/24 05:15:00 PM,14.9514,69.278,0.273
12968,10/25/24 05:20:00 PM,14.9531,69.278,0.273
12969,10/25/24 05:25:00 PM,14.9566,69.278,0.275
12970,10/25/24 05:30:00 PM,14.9583,69.278,0.276
12971,10/25/24 05:35:00 PM,14.9583,69.278,0.278
12972,10/25/24 05:40:00 PM,14.9583,69.278,0.278
12973,10/25/24 05:45:00 PM,14.9601,69.278,0.278
12974,10/25/24 05:50:00 PM,14.9618,69.278,0.278
12975,10/25/24 05:55:00 PM,14.9653,69.278,0.282
12976,10/25/24 06:00:00 PM,14.9672,69.278,0.284
12977,10/25/24 06:05:00 PM,14.9689,69.278,0.286
12978,10/25/24 06:10:00 PM,14.9672,69.278,0.285
12979,10/25/24 06:15:00 PM,14.9689,69.278,0.286
12980,10/25/24 06:20:00 PM,14.9724,69.278,0.288
12981,10/25/24 06:25:00 PM,14.9689,69.278,0.285
12982,10/25/24 06:30:00 PM,14.9707,69.278,0.283
12983,10/25/24 06:35:00 PM,14.9741,69.278,0.289
12984,10/25/24 06:40:00 PM,14.9759,69.278,0.291
12985,10/25/24 06:45:00 PM,14.9741,69.278,0.289
12986,10/25/24 06:50:00 PM,14.9759,69.278,0.290
12987,10/25/24 06:55:00 PM,14.9759,69.278,0.288
12988,10/25/24 07:00:00 PM,14.9741,69.278,0.287
12989,10/25/24 07:05:00 PM,14.9759,69.278,0.287
12990,10/25/24 07:10:00 PM,14.9769,69.107,0.289
12991,10/25/24 07:15:00 PM,14.9769,69.107,0.289
12992,10/25/24 07:20:00 PM,14.9751,69.107,0.288
12993,10/25/24 07:25:00 PM,14.9734,69.107,0.289
12994,10/25/24 07:30:00 PM,14.9734,69.107,0.289
12995,10/25/24 07:35:00 PM,14.9717,69.107,0.286
12996,10/25/24 07:40:00 PM,14.9699,69.107,0.286
12997,10/25/24 07:45:00 PM,14.9717,69.107,0.288
12998,10/25/24 07:50:00 PM,14.9699,69.107,0.289
12999,10/25/24 07:55:00 PM,14.9734,69.107,0.292
13000,10/25/24 08:00:00 PM,14.9717,69.107,0.290
13001,10/25/24 08:05:00 PM,14.9717,69.107,0.292
13002,10/25/24 08:10:00 PM,14.9680,69.107,0.291
13003,10/25/24 08:15:00 PM,14.9680,69.107,0.292
13004,10/25/24 08:20:00 PM,14.9689,69.278,0.294
13005,10/25/24 08:25:00 PM,14.9707,69.278,0.296
13006,10/25/24 08:30:00 PM,14.9707,69.278,0.298
13007,10/25/24 08:35:00 PM,14.9653,69.278,0.294
13008,10/25/24 08:40:00 PM,14.9689,69.278,0.295
13009,10/25/24 08:45:00 PM,14.9724,69.278,0.298
13010,10/25/24 08:50:00 PM,14.9724,69.278,0.300
13011,10/25/24 08:55:00 PM,14.9724,69.278,0.301
13012,10/25/24 09:00:00 PM,14.9724,69.278,0.302
13013,10/25/24 09:05:00 PM,14.9741,69.278,0.303
13014,10/25/24 09:10:00 PM,14.9776,69.278,0.305
13015,10/25/24 09:15:00 PM,14.9776,69.278,0.306
13016,10/25/24 09:20:00 PM,14.9776,69.278,0.306
13017,10/25/24 09:25:00 PM,14.9776,69.278,0.309
13018,10/25/24 09:30:00 PM,14.9811,69.278,0.312
13019,10/25/24 09:35:00 PM,14.9870,69.449,0.316
13020,10/25/24 09:40:00 PM,14.9870,69.449,0.316
13021,10/25/24 09:45:00 PM,14.9870,69.449,0.316
13022,10/25/24 09:50:00 PM,14.9889,69.449,0.318
13023,10/25/24 09:55:00 PM,14.9870,69.449,0.316
13024,10/25/24 10:00:00 PM,14.9907,69.449,0.317
13025,10/25/24 10:05:00 PM,14.9924,69.449,0.320
13026,10/25/24 10:10:00 PM,14.9959,69.449,0.322
