"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072298_duplicate, SEN S/N: 22072298, LBL: Frogspot_Pressure)"	"Temp, °F (LGR S/N: 22072298_duplicate, SEN S/N: 22072298, LBL: Frogspot_Temp)"	"Sensor Depth, meters (LGR S/N: null)"
11/07/24 16:35:00.0	14.9241	62.598	0.232
11/07/24 16:40:00.0	14.9257	62.598	0.233
11/07/24 16:45:00.0	14.9345	62.769	0.239
11/07/24 16:50:00.0	14.9335	62.940	0.238
11/07/24 16:55:00.0	14.9416	62.940	0.243
11/07/24 17:00:00.0	14.9340	63.111	0.237
11/07/24 17:05:00.0	14.9395	63.282	0.239
11/07/24 17:10:00.0	14.9412	63.282	0.241
11/07/24 17:15:00.0	14.9517	63.455	0.248
11/07/24 17:20:00.0	14.9400	63.455	0.238
11/07/24 17:25:00.0	14.9434	63.455	0.242
11/07/24 17:30:00.0	14.9521	63.626	0.249
11/07/24 17:35:00.0	14.9406	63.626	0.241
11/07/24 17:40:00.0	14.9444	63.797	0.243
11/07/24 17:45:00.0	14.9428	63.797	0.244
11/07/24 17:50:00.0	14.9483	63.968	0.246
11/07/24 17:55:00.0	14.9400	63.968	0.240
11/07/24 18:00:00.0	14.9422	64.139	0.241
11/07/24 18:05:00.0	14.9390	64.139	0.238
11/07/24 18:10:00.0	14.9440	64.139	0.243
11/07/24 18:15:00.0	14.9521	64.139	0.247
11/07/24 18:20:00.0	14.9412	64.310	0.238
11/07/24 18:25:00.0	14.9412	64.310	0.238
11/07/24 18:30:00.0	14.9412	64.310	0.238
11/07/24 18:35:00.0	14.9527	64.310	0.247
11/07/24 18:40:00.0	14.9428	64.310	0.238
11/07/24 18:45:00.0	14.9428	64.310	0.238
11/07/24 18:50:00.0	14.9367	64.481	0.235
11/07/24 18:55:00.0	14.9367	64.481	0.232
11/07/24 19:00:00.0	14.9351	64.481	0.231
11/07/24 19:05:00.0	14.9467	64.481	0.239
11/07/24 19:10:00.0	14.9450	64.481	0.237
11/07/24 19:15:00.0	14.9400	64.481	0.233
11/07/24 19:20:00.0	14.9467	64.481	0.238
11/07/24 19:25:00.0	14.9483	64.481	0.239
11/07/24 19:30:00.0	14.9434	64.481	0.233
11/07/24 19:35:00.0	14.9385	64.481	0.229
11/07/24 19:40:00.0	14.9367	64.481	0.231
11/07/24 19:45:00.0	14.9367	64.481	0.228
11/07/24 19:50:00.0	14.9406	64.652	0.228
11/07/24 19:55:00.0	14.9357	64.652	0.227
11/07/24 20:00:00.0	14.9422	64.652	0.230
11/07/24 20:05:00.0	14.9422	64.652	0.230
11/07/24 20:10:00.0	14.9341	64.652	0.226
11/07/24 20:15:00.0	14.9258	64.652	0.220
11/07/24 20:20:00.0	14.9274	64.652	0.221
11/07/24 20:25:00.0	14.9274	64.652	0.220
11/07/24 20:30:00.0	14.9192	64.652	0.215
11/07/24 20:35:00.0	14.9258	64.652	0.219
11/07/24 20:40:00.0	14.9290	64.652	0.221
11/07/24 20:45:00.0	14.9241	64.652	0.217
11/07/24 20:50:00.0	14.9241	64.652	0.218
11/07/24 20:55:00.0	14.9258	64.652	0.219
11/07/24 21:00:00.0	14.9237	64.481	0.217
11/07/24 21:05:00.0	14.9318	64.481	0.222
11/07/24 21:10:00.0	14.9318	64.481	0.221
11/07/24 21:15:00.0	14.9400	64.481	0.228
11/07/24 21:20:00.0	14.9400	64.481	0.226
11/07/24 21:25:00.0	14.9351	64.481	0.222
11/07/24 21:30:00.0	14.9385	64.481	0.225
11/07/24 21:35:00.0	14.9434	64.481	0.228
11/07/24 21:40:00.0	14.9434	64.481	0.227
11/07/24 21:45:00.0	14.9434	64.481	0.228
11/07/24 21:50:00.0	14.9517	64.481	0.233
11/07/24 21:55:00.0	14.9467	64.481	0.229
11/07/24 22:00:00.0	14.9461	64.310	0.228
11/07/24 22:05:00.0	14.9495	64.310	0.229
11/07/24 22:10:00.0	14.9477	64.310	0.229
11/07/24 22:15:00.0	14.9495	64.310	0.230
11/07/24 22:20:00.0	14.9576	64.310	0.235
11/07/24 22:25:00.0	14.9560	64.310	0.233
11/07/24 22:30:00.0	14.9560	64.310	0.234
11/07/24 22:35:00.0	14.9560	64.310	0.232
11/07/24 22:40:00.0	14.9593	64.310	0.236
11/07/24 22:45:00.0	14.9637	64.139	0.239
11/07/24 22:50:00.0	14.9538	64.139	0.230
11/07/24 22:55:00.0	14.9604	64.139	0.236
11/07/24 23:00:00.0	14.9588	64.139	0.235
11/07/24 23:05:00.0	14.9472	64.139	0.225
11/07/24 23:10:00.0	14.9406	64.139	0.220
11/07/24 23:15:00.0	14.9538	64.139	0.231
11/07/24 23:20:00.0	14.9434	63.968	0.222
11/07/24 23:25:00.0	14.9385	63.968	0.219
11/07/24 23:30:00.0	14.9434	63.968	0.224
11/07/24 23:35:00.0	14.9385	63.968	0.221
11/07/24 23:40:00.0	14.9351	63.968	0.218
11/07/24 23:45:00.0	14.9379	63.797	0.219
11/07/24 23:50:00.0	14.9379	63.797	0.221
11/07/24 23:55:00.0	14.9329	63.797	0.216
11/08/24 00:00:00.0	14.9373	63.626	0.219
11/08/24 00:05:00.0	14.9290	63.626	0.212
11/08/24 00:10:00.0	14.9324	63.626	0.217
11/08/24 00:15:00.0	14.9308	63.626	0.215
11/08/24 00:20:00.0	14.9302	63.455	0.215
11/08/24 00:25:00.0	14.9268	63.455	0.213
11/08/24 00:30:00.0	14.9286	63.455	0.213
11/08/24 00:35:00.0	14.9296	63.282	0.214
11/08/24 00:40:00.0	14.9363	63.282	0.220
11/08/24 00:45:00.0	14.9280	63.282	0.213
11/08/24 00:50:00.0	14.9308	63.111	0.217
11/08/24 00:55:00.0	14.9209	63.111	0.207
11/08/24 01:00:00.0	14.9170	62.940	0.205
11/08/24 01:05:00.0	14.9253	62.940	0.212
11/08/24 01:10:00.0	14.9235	62.940	0.211
11/08/24 01:15:00.0	14.9296	62.769	0.216
11/08/24 01:20:00.0	14.9280	62.769	0.215
11/08/24 01:25:00.0	14.9280	62.769	0.214
11/08/24 01:30:00.0	14.9208	62.598	0.207
11/08/24 01:35:00.0	14.9290	62.598	0.216
11/08/24 01:40:00.0	14.9274	62.598	0.217
11/08/24 01:45:00.0	14.9235	62.425	0.213
11/08/24 01:50:00.0	14.9235	62.425	0.213
11/08/24 01:55:00.0	14.9253	62.425	0.214
11/08/24 02:00:00.0	14.9197	62.254	0.209
11/08/24 02:05:00.0	14.9296	62.254	0.217
11/08/24 02:10:00.0	14.9290	62.083	0.215
11/08/24 02:15:00.0	14.9208	62.083	0.210
11/08/24 02:20:00.0	14.9257	62.083	0.213
11/08/24 02:25:00.0	14.9251	61.912	0.213
11/08/24 02:30:00.0	14.9318	61.912	0.217
11/08/24 02:35:00.0	14.9263	61.741	0.214
11/08/24 02:40:00.0	14.9247	61.741	0.214
11/08/24 02:45:00.0	14.9328	61.741	0.217
11/08/24 02:50:00.0	14.9290	61.569	0.218
11/08/24 02:55:00.0	14.9241	61.569	0.215
11/08/24 03:00:00.0	14.9251	61.398	0.214
11/08/24 03:05:00.0	14.9300	61.398	0.220
11/08/24 03:10:00.0	14.9284	61.398	0.215
11/08/24 03:15:00.0	14.9263	61.227	0.214
11/08/24 03:20:00.0	14.9312	61.227	0.219
11/08/24 03:25:00.0	14.9289	61.054	0.218
11/08/24 03:30:00.0	14.9371	61.054	0.222
11/08/24 03:35:00.0	14.9284	60.883	0.217
11/08/24 03:40:00.0	14.9316	60.883	0.220
11/08/24 03:45:00.0	14.9328	60.712	0.222
11/08/24 03:50:00.0	14.9328	60.712	0.222
11/08/24 03:55:00.0	14.9289	60.539	0.221
11/08/24 04:00:00.0	14.9239	60.539	0.216
11/08/24 04:05:00.0	14.9332	60.368	0.223
11/08/24 04:10:00.0	14.9251	60.368	0.218
11/08/24 04:15:00.0	14.9327	60.195	0.224
11/08/24 04:20:00.0	14.9277	60.195	0.219
11/08/24 04:25:00.0	14.9271	60.024	0.219
11/08/24 04:30:00.0	14.9250	59.851	0.217
11/08/24 04:35:00.0	14.9315	59.851	0.221
11/08/24 04:40:00.0	14.9327	59.680	0.223
11/08/24 04:45:00.0	14.9277	59.680	0.218
11/08/24 04:50:00.0	14.9305	59.508	0.219
11/08/24 04:55:00.0	14.9364	59.337	0.224
11/08/24 05:00:00.0	14.9331	59.337	0.224
11/08/24 05:05:00.0	14.9342	59.164	0.223
11/08/24 05:10:00.0	14.9369	58.993	0.224
11/08/24 05:15:00.0	14.9402	58.993	0.227
11/08/24 05:20:00.0	14.9331	58.820	0.221
11/08/24 05:25:00.0	14.9380	58.820	0.225
11/08/24 05:30:00.0	14.9424	58.647	0.229
11/08/24 05:35:00.0	14.9385	58.476	0.225
11/08/24 05:40:00.0	14.9329	58.303	0.223
11/08/24 05:45:00.0	14.9422	58.131	0.230
11/08/24 05:50:00.0	14.9450	57.958	0.233
11/08/24 05:55:00.0	14.9400	57.958	0.227
11/08/24 06:00:00.0	14.9444	57.785	0.232
11/08/24 06:05:00.0	14.9405	57.614	0.228
11/08/24 06:10:00.0	14.9438	57.614	0.231
11/08/24 06:15:00.0	14.9448	57.441	0.230
11/08/24 06:20:00.0	14.9367	57.441	0.226
11/08/24 06:25:00.0	14.9344	57.268	0.225
11/08/24 06:30:00.0	14.9361	57.268	0.226
11/08/24 06:35:00.0	14.9229	57.268	0.216
11/08/24 06:40:00.0	14.9306	57.096	0.221
11/08/24 06:45:00.0	14.9257	57.096	0.218
11/08/24 06:50:00.0	14.9267	56.923	0.219
11/08/24 06:55:00.0	14.9168	56.923	0.212
11/08/24 07:00:00.0	14.9129	56.750	0.210
11/08/24 07:05:00.0	14.9113	56.750	0.208
11/08/24 07:10:00.0	14.9064	56.750	0.204
11/08/24 07:15:00.0	14.9058	56.577	0.202
11/08/24 07:20:00.0	14.9009	56.577	0.198
11/08/24 07:25:00.0	14.9009	56.577	0.200
11/08/24 07:30:00.0	14.8904	56.404	0.192
11/08/24 07:35:00.0	14.8920	56.404	0.193
11/08/24 07:40:00.0	14.8970	56.404	0.196
11/08/24 07:45:00.0	14.8881	56.230	0.192
11/08/24 07:50:00.0	14.8849	56.230	0.187
11/08/24 07:55:00.0	14.8881	56.230	0.193
11/08/24 08:00:00.0	14.8899	56.230	0.192
11/08/24 08:05:00.0	14.8844	56.057	0.188
11/08/24 08:10:00.0	14.8875	56.057	0.194
11/08/24 08:15:00.0	14.8794	56.057	0.186
11/08/24 08:20:00.0	14.8794	56.057	0.185
11/08/24 08:25:00.0	14.8788	55.884	0.185
11/08/24 08:30:00.0	14.8838	55.884	0.188
11/08/24 08:35:00.0	14.8838	55.884	0.187
11/08/24 08:40:00.0	14.8870	55.884	0.190
11/08/24 08:45:00.0	14.8887	55.884	0.191
11/08/24 08:50:00.0	14.8903	55.884	0.192
11/08/24 08:55:00.0	14.8887	55.884	0.190
11/08/24 09:00:00.0	14.8952	55.884	0.195
11/08/24 09:05:00.0	14.8952	55.884	0.197
11/08/24 09:10:00.0	14.8936	55.884	0.194
11/08/24 09:15:00.0	14.8903	55.884	0.192
11/08/24 09:20:00.0	14.8887	55.884	0.191
11/08/24 09:25:00.0	14.8903	55.884	0.192
11/08/24 09:30:00.0	14.8838	55.884	0.186
11/08/24 09:35:00.0	14.8870	55.884	0.189
11/08/24 09:40:00.0	14.8838	55.884	0.187
11/08/24 09:45:00.0	14.8755	55.884	0.182
11/08/24 09:50:00.0	14.8778	56.057	0.184
11/08/24 09:55:00.0	14.8794	56.057	0.186
11/08/24 10:00:00.0	14.8794	56.057	0.186
11/08/24 10:05:00.0	14.8696	56.057	0.177
11/08/24 10:10:00.0	14.8778	56.057	0.184
11/08/24 10:15:00.0	14.8751	56.230	0.183
11/08/24 10:20:00.0	14.8767	56.230	0.181
11/08/24 10:25:00.0	14.8717	56.230	0.178
11/08/24 10:30:00.0	14.8674	56.404	0.176
11/08/24 10:35:00.0	14.8707	56.404	0.179
11/08/24 10:40:00.0	14.8741	56.404	0.182
11/08/24 10:45:00.0	14.8762	56.577	0.182
11/08/24 10:50:00.0	14.8729	56.577	0.179
11/08/24 10:55:00.0	14.8703	56.750	0.178
11/08/24 11:00:00.0	14.8703	56.750	0.180
11/08/24 11:05:00.0	14.8654	56.750	0.176
11/08/24 11:10:00.0	14.8725	56.923	0.182
11/08/24 11:15:00.0	14.8691	56.923	0.179
11/08/24 11:20:00.0	14.8681	57.096	0.178
11/08/24 11:25:00.0	14.8697	57.096	0.178
11/08/24 11:30:00.0	14.8671	57.268	0.177
11/08/24 11:35:00.0	14.8604	57.268	0.173
11/08/24 11:40:00.0	14.8654	57.268	0.177
11/08/24 11:45:00.0	14.8659	57.441	0.177
11/08/24 11:50:00.0	14.8551	57.614	0.171
11/08/24 11:55:00.0	14.8584	57.614	0.174
11/08/24 12:00:00.0	14.8572	57.785	0.174
11/08/24 12:05:00.0	14.8540	57.785	0.169
11/08/24 12:10:00.0	14.8596	57.958	0.175
11/08/24 12:15:00.0	14.8596	57.958	0.177
11/08/24 12:20:00.0	14.8601	58.131	0.180
11/08/24 12:25:00.0	14.8568	58.131	0.177
11/08/24 12:30:00.0	14.8574	58.303	0.178
11/08/24 12:35:00.0	14.8540	58.303	0.178
11/08/24 12:40:00.0	14.8629	58.476	0.184
11/08/24 12:45:00.0	14.8651	58.647	0.186
11/08/24 12:50:00.0	14.8607	58.820	0.185
11/08/24 12:55:00.0	14.8623	58.820	0.187
11/08/24 13:00:00.0	14.8629	58.993	0.187
11/08/24 13:05:00.0	14.8652	59.164	0.190
11/08/24 13:10:00.0	14.8607	59.337	0.187
11/08/24 13:15:00.0	14.8674	59.337	0.193
11/08/24 13:20:00.0	14.8712	59.508	0.197
11/08/24 13:25:00.0	14.8636	59.680	0.192
11/08/24 13:30:00.0	14.8701	59.680	0.197
11/08/24 13:35:00.0	14.8691	59.851	0.197
11/08/24 13:40:00.0	14.8575	59.851	0.189
11/08/24 13:45:00.0	14.8713	60.024	0.199
11/08/24 13:50:00.0	14.8597	60.024	0.193
11/08/24 13:55:00.0	14.8669	60.195	0.199
11/08/24 14:00:00.0	14.8652	60.195	0.198
11/08/24 14:05:00.0	14.8725	60.368	0.204
11/08/24 14:10:00.0	14.8642	60.368	0.200
11/08/24 14:15:00.0	14.8680	60.539	0.206
11/08/24 14:20:00.0	14.8735	60.712	0.211
11/08/24 14:25:00.0	14.8752	60.712	0.216
11/08/24 14:30:00.0	14.8741	60.883	0.216
11/08/24 14:35:00.0	14.8839	60.883	0.219
11/08/24 14:40:00.0	14.8780	61.054	0.216
11/08/24 14:45:00.0	14.8746	61.054	0.213
11/08/24 14:50:00.0	14.8780	61.054	0.213
11/08/24 14:55:00.0	14.8703	61.227	0.206
11/08/24 15:00:00.0	14.8786	61.227	0.212
11/08/24 15:05:00.0	14.8791	61.398	0.213
11/08/24 15:10:00.0	14.8791	61.398	0.214
11/08/24 15:15:00.0	14.8807	61.398	0.214
11/08/24 15:20:00.0	14.8813	61.569	0.214
11/08/24 15:25:00.0	14.8780	61.569	0.214
11/08/24 15:30:00.0	14.8829	61.569	0.220
11/08/24 15:35:00.0	14.8736	61.741	0.211
11/08/24 15:40:00.0	14.8819	61.741	0.219
11/08/24 15:45:00.0	14.8752	61.741	0.217
11/08/24 15:50:00.0	14.8823	61.912	0.222
11/08/24 15:55:00.0	14.8758	61.912	0.219
11/08/24 16:00:00.0	14.8742	61.912	0.215
11/08/24 16:05:00.0	14.8709	61.912	0.214
11/08/24 16:10:00.0	14.8648	62.083	0.209
11/08/24 16:15:00.0	14.8748	62.083	0.216
11/08/24 16:20:00.0	14.8748	62.083	0.217
11/08/24 16:25:00.0	14.8748	62.083	0.218
11/08/24 16:30:00.0	14.8786	62.254	0.222
11/08/24 16:35:00.0	14.8752	62.254	0.220
11/08/24 16:40:00.0	14.8770	62.254	0.223
11/08/24 16:45:00.0	14.8786	62.254	0.224
11/08/24 16:50:00.0	14.8725	62.425	0.218
11/08/24 16:55:00.0	14.8807	62.425	0.226
11/08/24 17:00:00.0	14.8841	62.425	0.226
11/08/24 17:05:00.0	14.8791	62.425	0.223
11/08/24 17:10:00.0	14.8797	62.598	0.223
11/08/24 17:15:00.0	14.8829	62.598	0.228
11/08/24 17:20:00.0	14.8846	62.598	0.229
11/08/24 17:25:00.0	14.8797	62.598	0.224
11/08/24 17:30:00.0	14.8819	62.769	0.225
11/08/24 17:35:00.0	14.8687	62.769	0.217
11/08/24 17:40:00.0	14.8786	62.769	0.225
11/08/24 17:45:00.0	14.8791	62.940	0.224
11/08/24 17:50:00.0	14.8825	62.940	0.227
11/08/24 17:55:00.0	14.8807	62.940	0.227
11/08/24 18:00:00.0	14.8764	63.111	0.223
11/08/24 18:05:00.0	14.8830	63.111	0.229
11/08/24 18:10:00.0	14.8830	63.111	0.227
11/08/24 18:15:00.0	14.8748	63.111	0.221
11/08/24 18:20:00.0	14.8902	63.282	0.231
11/08/24 18:25:00.0	14.8786	63.282	0.225
11/08/24 18:30:00.0	14.8803	63.282	0.224
11/08/24 18:35:00.0	14.8884	63.282	0.230
11/08/24 18:40:00.0	14.8907	63.455	0.232
11/08/24 18:45:00.0	14.8890	63.455	0.229
11/08/24 18:50:00.0	14.8857	63.455	0.226
11/08/24 18:55:00.0	14.8907	63.455	0.230
11/08/24 19:00:00.0	14.8813	63.626	0.223
11/08/24 19:05:00.0	14.8830	63.626	0.226
11/08/24 19:10:00.0	14.8813	63.626	0.225
11/08/24 19:15:00.0	14.8862	63.626	0.228
11/08/24 19:20:00.0	14.8770	63.797	0.220
11/08/24 19:25:00.0	14.8852	63.797	0.224
11/08/24 19:30:00.0	14.8852	63.797	0.227
11/08/24 19:35:00.0	14.8835	63.797	0.225
11/08/24 19:40:00.0	14.8852	63.797	0.226
11/08/24 19:45:00.0	14.8758	63.968	0.220
11/08/24 19:50:00.0	14.8791	63.968	0.224
11/08/24 19:55:00.0	14.8758	63.968	0.220
11/08/24 20:00:00.0	14.8775	63.968	0.225
11/08/24 20:05:00.0	14.8758	63.968	0.221
11/08/24 20:10:00.0	14.8775	63.968	0.223
11/08/24 20:15:00.0	14.8830	64.139	0.227
11/08/24 20:20:00.0	14.8764	64.139	0.224
11/08/24 20:25:00.0	14.8813	64.139	0.227
11/08/24 20:30:00.0	14.8780	64.139	0.222
11/08/24 20:35:00.0	14.8764	64.139	0.224
11/08/24 20:40:00.0	14.8665	64.139	0.216
11/08/24 20:45:00.0	14.8714	64.139	0.222
11/08/24 20:50:00.0	14.8730	64.139	0.222
11/08/24 20:55:00.0	14.8714	64.139	0.221
11/08/24 21:00:00.0	14.8748	64.139	0.223
11/08/24 21:05:00.0	14.8764	64.139	0.222
11/08/24 21:10:00.0	14.8813	64.139	0.226
11/08/24 21:15:00.0	14.8797	64.139	0.225
11/08/24 21:20:00.0	14.8780	64.139	0.222
11/08/24 21:25:00.0	14.8764	64.139	0.221
11/08/24 21:30:00.0	14.8730	64.139	0.220
11/08/24 21:35:00.0	14.8764	64.139	0.221
11/08/24 21:40:00.0	14.8797	64.139	0.223
11/08/24 21:45:00.0	14.8764	64.139	0.222
11/08/24 21:50:00.0	14.8616	64.139	0.210
11/08/24 21:55:00.0	14.8764	64.139	0.220
11/08/24 22:00:00.0	14.8698	64.139	0.215
11/08/24 22:05:00.0	14.8681	64.139	0.214
11/08/24 22:10:00.0	14.8649	64.139	0.212
11/08/24 22:15:00.0	14.8616	64.139	0.211
11/08/24 22:20:00.0	14.8594	63.968	0.211
11/08/24 22:25:00.0	14.8545	63.968	0.206
11/08/24 22:30:00.0	14.8545	63.968	0.208
11/08/24 22:35:00.0	14.8511	63.968	0.204
11/08/24 22:40:00.0	14.8577	63.968	0.209
11/08/24 22:45:00.0	14.8545	63.968	0.208
11/08/24 22:50:00.0	14.8627	63.968	0.212
11/08/24 22:55:00.0	14.8545	63.968	0.207
11/08/24 23:00:00.0	14.8577	63.968	0.211
11/08/24 23:05:00.0	14.8654	63.797	0.216
11/08/24 23:10:00.0	14.8687	63.797	0.218
11/08/24 23:15:00.0	14.8704	63.797	0.217
11/08/24 23:20:00.0	14.8687	63.797	0.216
11/08/24 23:25:00.0	14.8754	63.797	0.222
11/08/24 23:30:00.0	14.8720	63.797	0.219
11/08/24 23:35:00.0	14.8803	63.797	0.224
11/08/24 23:40:00.0	14.8819	63.797	0.226
11/08/24 23:45:00.0	14.8770	63.797	0.221
11/08/24 23:50:00.0	14.8852	63.797	0.228
11/08/24 23:55:00.0	14.8830	63.626	0.225
11/09/24 00:00:00.0	14.8797	63.626	0.224
11/09/24 00:05:00.0	14.8714	63.626	0.219
11/09/24 00:10:00.0	14.8714	63.626	0.217
11/09/24 00:15:00.0	14.8665	63.626	0.214
11/09/24 00:20:00.0	14.8748	63.626	0.221
11/09/24 00:25:00.0	14.8632	63.626	0.214
11/09/24 00:30:00.0	14.8659	63.455	0.214
11/09/24 00:35:00.0	14.8627	63.455	0.215
11/09/24 00:40:00.0	14.8495	63.455	0.204
11/09/24 00:45:00.0	14.8545	63.455	0.210
11/09/24 00:50:00.0	14.8462	63.455	0.203
11/09/24 00:55:00.0	14.8523	63.282	0.208
11/09/24 01:00:00.0	14.8474	63.282	0.205
11/09/24 01:05:00.0	14.8474	63.282	0.205
11/09/24 01:10:00.0	14.8490	63.282	0.206
11/09/24 01:15:00.0	14.8500	63.111	0.208
11/09/24 01:20:00.0	14.8450	63.111	0.203
11/09/24 01:25:00.0	14.8484	63.111	0.206
11/09/24 01:30:00.0	14.8429	62.940	0.203
11/09/24 01:35:00.0	14.8397	62.940	0.201
11/09/24 01:40:00.0	14.8462	62.940	0.205
11/09/24 01:45:00.0	14.8423	62.769	0.205
11/09/24 01:50:00.0	14.8391	62.769	0.202
11/09/24 01:55:00.0	14.8391	62.769	0.201
11/09/24 02:00:00.0	14.8419	62.598	0.204
11/09/24 02:05:00.0	14.8435	62.598	0.204
11/09/24 02:10:00.0	14.8419	62.598	0.201
11/09/24 02:15:00.0	14.8495	62.425	0.208
11/09/24 02:20:00.0	14.8478	62.425	0.205
11/09/24 02:25:00.0	14.8462	62.425	0.205
11/09/24 02:30:00.0	14.8440	62.254	0.203
11/09/24 02:35:00.0	14.8506	62.254	0.207
11/09/24 02:40:00.0	14.8484	62.083	0.205
11/09/24 02:45:00.0	14.8533	62.083	0.209
11/09/24 02:50:00.0	14.8500	62.083	0.207
11/09/24 02:55:00.0	14.8462	61.912	0.205
11/09/24 03:00:00.0	14.8462	61.912	0.205
11/09/24 03:05:00.0	14.8440	61.741	0.204
11/09/24 03:10:00.0	14.8456	61.741	0.203
11/09/24 03:15:00.0	14.8472	61.741	0.205
11/09/24 03:20:00.0	14.8500	61.569	0.209
11/09/24 03:25:00.0	14.8417	61.569	0.205
11/09/24 03:30:00.0	14.8435	61.569	0.208
11/09/24 03:35:00.0	14.8413	61.398	0.206
11/09/24 03:40:00.0	14.8395	61.398	0.205
11/09/24 03:45:00.0	14.8439	61.227	0.210
11/09/24 03:50:00.0	14.8390	61.227	0.206
11/09/24 03:55:00.0	14.8374	61.227	0.205
11/09/24 04:00:00.0	14.8401	61.054	0.208
11/09/24 04:05:00.0	14.8368	61.054	0.203
11/09/24 04:10:00.0	14.8401	61.054	0.207
11/09/24 04:15:00.0	14.8346	60.883	0.203
11/09/24 04:20:00.0	14.8362	60.883	0.206
11/09/24 04:25:00.0	14.8362	60.883	0.206
11/09/24 04:30:00.0	14.8324	60.712	0.203
11/09/24 04:35:00.0	14.8374	60.712	0.207
11/09/24 04:40:00.0	14.8356	60.712	0.206
11/09/24 04:45:00.0	14.8334	60.539	0.204
11/09/24 04:50:00.0	14.8303	60.539	0.202
11/09/24 04:55:00.0	14.8378	60.368	0.208
11/09/24 05:00:00.0	14.8395	60.368	0.209
11/09/24 05:05:00.0	14.8356	60.195	0.207
11/09/24 05:10:00.0	14.8324	60.195	0.203
11/09/24 05:15:00.0	14.8406	60.195	0.209
11/09/24 05:20:00.0	14.8433	60.024	0.212
11/09/24 05:25:00.0	14.8433	60.024	0.209
11/09/24 05:30:00.0	14.8411	59.851	0.209
11/09/24 05:35:00.0	14.8510	59.851	0.215
11/09/24 05:40:00.0	14.8461	59.851	0.210
11/09/24 05:45:00.0	14.8537	59.680	0.217
11/09/24 05:50:00.0	14.8488	59.680	0.212
11/09/24 05:55:00.0	14.8581	59.508	0.219
11/09/24 06:00:00.0	14.8564	59.508	0.218
11/09/24 06:05:00.0	14.8532	59.508	0.216
11/09/24 06:10:00.0	14.8493	59.337	0.213
11/09/24 06:15:00.0	14.8526	59.337	0.214
11/09/24 06:20:00.0	14.8487	59.164	0.212
11/09/24 06:25:00.0	14.8406	59.164	0.205
11/09/24 06:30:00.0	14.8421	59.164	0.206
11/09/24 06:35:00.0	14.8432	58.993	0.206
11/09/24 06:40:00.0	14.8465	58.993	0.210
11/09/24 06:45:00.0	14.8449	58.993	0.210
11/09/24 06:50:00.0	14.8443	58.820	0.210
11/09/24 06:55:00.0	14.8459	58.820	0.210
11/09/24 07:00:00.0	14.8437	58.647	0.208
11/09/24 07:05:00.0	14.8420	58.647	0.207
11/09/24 07:10:00.0	14.8371	58.647	0.202
11/09/24 07:15:00.0	14.8464	58.476	0.210
11/09/24 07:20:00.0	14.8432	58.476	0.207
11/09/24 07:25:00.0	14.8382	58.476	0.203
11/09/24 07:30:00.0	14.8442	58.303	0.209
11/09/24 07:35:00.0	14.8442	58.303	0.210
11/09/24 07:40:00.0	14.8485	58.131	0.212
11/09/24 07:45:00.0	14.8453	58.131	0.208
11/09/24 07:50:00.0	14.8519	58.131	0.212
11/09/24 07:55:00.0	14.8546	57.958	0.216
11/09/24 08:00:00.0	14.8562	57.958	0.217
11/09/24 08:05:00.0	14.8497	57.958	0.212
11/09/24 08:10:00.0	14.8540	57.785	0.215
11/09/24 08:15:00.0	14.8572	57.785	0.219
11/09/24 08:20:00.0	14.8584	57.614	0.218
11/09/24 08:25:00.0	14.8616	57.614	0.221
11/09/24 08:30:00.0	14.8616	57.614	0.221
11/09/24 08:35:00.0	14.8726	57.441	0.228
11/09/24 08:40:00.0	14.8758	57.441	0.229
11/09/24 08:45:00.0	14.8709	57.441	0.225
11/09/24 08:50:00.0	14.8643	57.441	0.219
11/09/24 08:55:00.0	14.8786	57.268	0.229
11/09/24 09:00:00.0	14.8720	57.268	0.226
11/09/24 09:05:00.0	14.8736	57.268	0.225
11/09/24 09:10:00.0	14.8720	57.268	0.224
11/09/24 09:15:00.0	14.8654	57.268	0.220
11/09/24 09:20:00.0	14.8638	57.268	0.219
11/09/24 09:25:00.0	14.8703	57.268	0.221
11/09/24 09:30:00.0	14.8638	57.268	0.217
11/09/24 09:35:00.0	14.8572	57.268	0.213
11/09/24 09:40:00.0	14.8622	57.268	0.216
11/09/24 09:45:00.0	14.8622	57.268	0.216
11/09/24 09:50:00.0	14.8555	57.268	0.213
11/09/24 09:55:00.0	14.8474	57.268	0.206
11/09/24 10:00:00.0	14.8506	57.268	0.208
11/09/24 10:05:00.0	14.8407	57.268	0.203
11/09/24 10:10:00.0	14.8391	57.268	0.200
11/09/24 10:15:00.0	14.8462	57.441	0.205
11/09/24 10:20:00.0	14.8430	57.441	0.202
11/09/24 10:25:00.0	14.8298	57.441	0.193
11/09/24 10:30:00.0	14.8381	57.441	0.199
11/09/24 10:35:00.0	14.8298	57.441	0.193
11/09/24 10:40:00.0	14.8369	57.614	0.199
11/09/24 10:45:00.0	14.8369	57.614	0.198
11/09/24 10:50:00.0	14.8337	57.614	0.196
11/09/24 10:55:00.0	14.8419	57.614	0.202
11/09/24 11:00:00.0	14.8359	57.785	0.197
11/09/24 11:05:00.0	14.8326	57.785	0.196
11/09/24 11:10:00.0	14.8326	57.785	0.195
11/09/24 11:15:00.0	14.8359	57.785	0.198
