"Date Time, GMT-07:00"	"Abs Pres, psi (LGR S/N: 22072300_duplicate, SEN S/N: 22072300)"	"Temp, °F (LGR S/N: 22072300_duplicate, SEN S/N: 22072300)"	"Sensor Depth, meters (LGR S/N: null)"
11/01/24 18:00:00.0	14.8791	64.481	0.234
11/01/24 18:05:00.0	14.8826	64.481	0.236
11/01/24 18:10:00.0	14.8774	64.481	0.232
11/01/24 18:15:00.0	14.8809	64.481	0.234
11/01/24 18:20:00.0	14.8826	64.481	0.236
11/01/24 18:25:00.0	14.8880	64.481	0.240
11/01/24 18:30:00.0	14.8932	64.481	0.246
11/01/24 18:35:00.0	14.8949	64.481	0.247
11/01/24 18:40:00.0	14.9009	64.652	0.251
11/01/24 18:45:00.0	14.9009	64.652	0.251
11/01/24 18:50:00.0	14.9044	64.652	0.254
11/01/24 18:55:00.0	14.9061	64.652	0.256
11/01/24 19:00:00.0	14.9080	64.652	0.259
11/01/24 19:05:00.0	14.9080	64.652	0.260
11/01/24 19:10:00.0	14.9132	64.652	0.264
11/01/24 19:15:00.0	14.9132	64.652	0.266
11/01/24 19:20:00.0	14.9167	64.652	0.271
11/01/24 19:25:00.0	14.9150	64.652	0.271
11/01/24 19:30:00.0	14.9167	64.652	0.274
11/01/24 19:35:00.0	14.9157	64.825	0.272
11/01/24 19:40:00.0	14.9174	64.825	0.272
11/01/24 19:45:00.0	14.9139	64.825	0.271
11/01/24 19:50:00.0	14.9157	64.825	0.274
11/01/24 19:55:00.0	14.9174	64.825	0.277
11/01/24 20:00:00.0	14.9139	64.825	0.274
11/01/24 20:05:00.0	14.9157	64.825	0.276
11/01/24 20:10:00.0	14.9166	64.996	0.277
11/01/24 20:15:00.0	14.9148	64.996	0.276
11/01/24 20:20:00.0	14.9129	64.996	0.277
11/01/24 20:25:00.0	14.9148	64.996	0.280
11/01/24 20:30:00.0	14.9112	64.996	0.279
11/01/24 20:35:00.0	14.9103	65.167	0.278
11/01/24 20:40:00.0	14.9121	65.167	0.280
11/01/24 20:45:00.0	14.9155	65.167	0.284
11/01/24 20:50:00.0	14.9155	65.167	0.286
11/01/24 20:55:00.0	14.9155	65.167	0.289
11/01/24 21:00:00.0	14.9103	65.167	0.285
11/01/24 21:05:00.0	14.9110	65.338	0.287
11/01/24 21:10:00.0	14.9093	65.338	0.285
11/01/24 21:15:00.0	14.9093	65.338	0.286
11/01/24 21:20:00.0	14.9128	65.338	0.290
11/01/24 21:25:00.0	14.9128	65.338	0.290
11/01/24 21:30:00.0	14.9163	65.338	0.294
11/01/24 21:35:00.0	14.9180	65.338	0.293
11/01/24 21:40:00.0	14.9171	65.509	0.292
11/01/24 21:45:00.0	14.9154	65.509	0.290
11/01/24 21:50:00.0	14.9189	65.509	0.293
11/01/24 21:55:00.0	14.9171	65.509	0.293
11/01/24 22:00:00.0	14.9189	65.509	0.296
11/01/24 22:05:00.0	14.9206	65.509	0.296
11/01/24 22:10:00.0	14.9171	65.509	0.294
11/01/24 22:15:00.0	14.9189	65.509	0.297
11/01/24 22:20:00.0	14.9224	65.509	0.300
11/01/24 22:25:00.0	14.9206	65.509	0.299
11/01/24 22:30:00.0	14.9189	65.509	0.298
11/01/24 22:35:00.0	14.9213	65.680	0.300
11/01/24 22:40:00.0	14.9196	65.680	0.297
11/01/24 22:45:00.0	14.9179	65.680	0.295
11/01/24 22:50:00.0	14.9196	65.680	0.295
11/01/24 22:55:00.0	14.9179	65.680	0.295
11/01/24 23:00:00.0	14.9196	65.680	0.296
11/01/24 23:05:00.0	14.9213	65.680	0.296
11/01/24 23:10:00.0	14.9196	65.680	0.295
11/01/24 23:15:00.0	14.9161	65.680	0.292
11/01/24 23:20:00.0	14.9144	65.680	0.291
11/01/24 23:25:00.0	14.9144	65.680	0.291
11/01/24 23:30:00.0	14.9144	65.680	0.291
11/01/24 23:35:00.0	14.9144	65.680	0.292
11/01/24 23:40:00.0	14.9144	65.680	0.292
11/01/24 23:45:00.0	14.9126	65.680	0.291
11/01/24 23:50:00.0	14.9109	65.680	0.290
11/01/24 23:55:00.0	14.9109	65.680	0.276
11/02/24 00:00:00.0	14.9109	65.680	0.276
11/02/24 00:05:00.0	14.9109	65.680	0.276
11/02/24 00:10:00.0	14.9126	65.680	0.277
11/02/24 00:15:00.0	14.9092	65.680	0.277
11/02/24 00:20:00.0	14.9065	65.509	0.274
11/02/24 00:25:00.0	14.9065	65.509	0.274
11/02/24 00:30:00.0	14.9065	65.509	0.272
11/02/24 00:35:00.0	14.9100	65.509	0.274
11/02/24 00:40:00.0	14.9119	65.509	0.275
11/02/24 00:45:00.0	14.9100	65.509	0.274
11/02/24 00:50:00.0	14.9083	65.509	0.274
11/02/24 00:55:00.0	14.9119	65.509	0.276
11/02/24 01:00:00.0	14.9137	65.509	0.277
11/02/24 01:05:00.0	14.9119	65.509	0.274
11/02/24 01:10:00.0	14.9171	65.509	0.279
11/02/24 01:15:00.0	14.9154	65.509	0.279
11/02/24 01:20:00.0	14.9154	65.509	0.277
11/02/24 01:25:00.0	14.9171	65.509	0.278
11/02/24 01:30:00.0	14.9189	65.509	0.281
11/02/24 01:35:00.0	14.9189	65.509	0.278
11/02/24 01:40:00.0	14.9171	65.509	0.278
11/02/24 01:45:00.0	14.9206	65.509	0.281
11/02/24 01:50:00.0	14.9197	65.338	0.278
11/02/24 01:55:00.0	14.9180	65.338	0.280
11/02/24 02:00:00.0	14.9180	65.338	0.280
11/02/24 02:05:00.0	14.9180	65.338	0.281
11/02/24 02:10:00.0	14.9145	65.338	0.279
11/02/24 02:15:00.0	14.9180	65.338	0.280
11/02/24 02:20:00.0	14.9180	65.338	0.283
11/02/24 02:25:00.0	14.9180	65.338	0.282
11/02/24 02:30:00.0	14.9215	65.338	0.284
11/02/24 02:35:00.0	14.9180	65.338	0.281
11/02/24 02:40:00.0	14.9215	65.338	0.286
11/02/24 02:45:00.0	14.9251	65.338	0.286
11/02/24 02:50:00.0	14.9286	65.338	0.289
11/02/24 02:55:00.0	14.9268	65.338	0.287
11/02/24 03:00:00.0	14.9268	65.338	0.288
11/02/24 03:05:00.0	14.9268	65.338	0.288
11/02/24 03:10:00.0	14.9286	65.338	0.291
11/02/24 03:15:00.0	14.9286	65.338	0.293
11/02/24 03:20:00.0	14.9242	65.167	0.289
11/02/24 03:25:00.0	14.9260	65.167	0.293
11/02/24 03:30:00.0	14.9260	65.167	0.294
11/02/24 03:35:00.0	14.9312	65.167	0.296
11/02/24 03:40:00.0	14.9260	65.167	0.293
11/02/24 03:45:00.0	14.9277	65.167	0.293
11/02/24 03:50:00.0	14.9277	65.167	0.295
11/02/24 03:55:00.0	14.9329	65.167	0.299
11/02/24 04:00:00.0	14.9329	65.167	0.299
11/02/24 04:05:00.0	14.9383	65.167	0.302
11/02/24 04:10:00.0	14.9366	65.167	0.300
11/02/24 04:15:00.0	14.9400	65.167	0.306
11/02/24 04:20:00.0	14.9400	65.167	0.304
11/02/24 04:25:00.0	14.9418	65.167	0.305
11/02/24 04:30:00.0	14.9409	64.996	0.305
11/02/24 04:35:00.0	14.9427	64.996	0.307
11/02/24 04:40:00.0	14.9444	64.996	0.310
11/02/24 04:45:00.0	14.9427	64.996	0.308
11/02/24 04:50:00.0	14.9409	64.996	0.308
11/02/24 04:55:00.0	14.9427	64.996	0.309
11/02/24 05:00:00.0	14.9427	64.996	0.306
11/02/24 05:05:00.0	14.9444	64.996	0.307
11/02/24 05:10:00.0	14.9437	64.825	0.309
11/02/24 05:15:00.0	14.9402	64.825	0.305
11/02/24 05:20:00.0	14.9454	64.825	0.307
11/02/24 05:25:00.0	14.9419	64.825	0.303
11/02/24 05:30:00.0	14.9402	64.825	0.302
11/02/24 05:35:00.0	14.9402	64.825	0.301
11/02/24 05:40:00.0	14.9393	64.652	0.303
11/02/24 05:45:00.0	14.9358	64.652	0.301
11/02/24 05:50:00.0	14.9324	64.652	0.297
11/02/24 05:55:00.0	14.9289	64.652	0.294
11/02/24 06:00:00.0	14.9254	64.652	0.294
11/02/24 06:05:00.0	14.9264	64.481	0.292
11/02/24 06:10:00.0	14.9229	64.481	0.288
11/02/24 06:15:00.0	14.9247	64.481	0.290
11/02/24 06:20:00.0	14.9229	64.481	0.287
11/02/24 06:25:00.0	14.9210	64.481	0.284
11/02/24 06:30:00.0	14.9186	64.310	0.285
11/02/24 06:35:00.0	14.9186	64.310	0.282
11/02/24 06:40:00.0	14.9203	64.310	0.283
11/02/24 06:45:00.0	14.9203	64.310	0.282
11/02/24 06:50:00.0	14.9196	64.139	0.282
11/02/24 06:55:00.0	14.9196	64.139	0.282
11/02/24 07:00:00.0	14.9231	64.139	0.284
11/02/24 07:05:00.0	14.9231	64.139	0.285
11/02/24 07:10:00.0	14.9222	63.968	0.283
11/02/24 07:15:00.0	14.9239	63.968	0.285
11/02/24 07:20:00.0	14.9257	63.968	0.288
11/02/24 07:25:00.0	14.9257	63.968	0.288
11/02/24 07:30:00.0	14.9267	63.797	0.287
11/02/24 07:35:00.0	14.9319	63.797	0.290
11/02/24 07:40:00.0	14.9284	63.797	0.288
11/02/24 07:45:00.0	14.9319	63.797	0.292
11/02/24 07:50:00.0	14.9329	63.626	0.290
11/02/24 07:55:00.0	14.9329	63.626	0.289
11/02/24 08:00:00.0	14.9347	63.626	0.289
11/02/24 08:05:00.0	14.9329	63.626	0.287
11/02/24 08:10:00.0	14.9373	63.455	0.289
11/02/24 08:15:00.0	14.9338	63.455	0.288
11/02/24 08:20:00.0	14.9338	63.455	0.287
11/02/24 08:25:00.0	14.9390	63.455	0.289
11/02/24 08:30:00.0	14.9400	63.282	0.288
11/02/24 08:35:00.0	14.9418	63.282	0.287
11/02/24 08:40:00.0	14.9418	63.282	0.288
11/02/24 08:45:00.0	14.9470	63.282	0.290
11/02/24 08:50:00.0	14.9444	63.111	0.288
11/02/24 08:55:00.0	14.9409	63.111	0.287
11/02/24 09:00:00.0	14.9392	63.111	0.284
11/02/24 09:05:00.0	14.9427	63.111	0.286
11/02/24 09:10:00.0	14.9409	63.111	0.285
11/02/24 09:15:00.0	14.9367	62.940	0.281
11/02/24 09:20:00.0	14.9348	62.940	0.279
11/02/24 09:25:00.0	14.9348	62.940	0.278
11/02/24 09:30:00.0	14.9279	62.940	0.274
11/02/24 09:35:00.0	14.9279	62.940	0.273
11/02/24 09:40:00.0	14.9261	62.940	0.273
11/02/24 09:45:00.0	14.9244	62.940	0.270
11/02/24 09:50:00.0	14.9209	62.940	0.270
11/02/24 09:55:00.0	14.9209	62.940	0.271
11/02/24 10:00:00.0	14.9139	62.940	0.263
11/02/24 10:05:00.0	14.9139	62.940	0.264
11/02/24 10:10:00.0	14.9087	62.940	0.261
11/02/24 10:15:00.0	14.9087	62.940	0.259
11/02/24 10:20:00.0	14.9035	62.940	0.256
11/02/24 10:25:00.0	14.9000	62.940	0.255
11/02/24 10:30:00.0	14.8929	62.940	0.255
11/02/24 10:35:00.0	14.8877	62.940	0.249
11/02/24 10:40:00.0	14.8894	62.940	0.249
11/02/24 10:45:00.0	14.8877	62.940	0.247
11/02/24 10:50:00.0	14.8877	62.940	0.247
11/02/24 10:55:00.0	14.8842	62.940	0.246
11/02/24 11:00:00.0	14.8859	62.940	0.247
11/02/24 11:05:00.0	14.8790	62.940	0.242
11/02/24 11:10:00.0	14.8764	63.111	0.242
11/02/24 11:15:00.0	14.8710	63.111	0.239
11/02/24 11:20:00.0	14.8745	63.111	0.241
11/02/24 11:25:00.0	14.8764	63.111	0.242
11/02/24 11:30:00.0	14.8745	63.111	0.242
11/02/24 11:35:00.0	14.8806	63.282	0.245
11/02/24 11:40:00.0	14.8806	63.282	0.246
11/02/24 11:45:00.0	14.8823	63.282	0.247
11/02/24 11:50:00.0	14.8858	63.282	0.250
11/02/24 11:55:00.0	14.8919	63.455	0.255
11/02/24 12:00:00.0	14.8954	63.455	0.259
11/02/24 12:05:00.0	14.8989	63.455	0.260
11/02/24 12:10:00.0	14.9023	63.455	0.260
11/02/24 12:15:00.0	14.9067	63.626	0.264
11/02/24 12:20:00.0	14.9067	63.626	0.267
11/02/24 12:25:00.0	14.9084	63.626	0.269
11/02/24 12:30:00.0	14.9084	63.626	0.269
11/02/24 12:35:00.0	14.9092	63.797	0.271
11/02/24 12:40:00.0	14.9057	63.797	0.269
11/02/24 12:45:00.0	14.9022	63.797	0.268
11/02/24 12:50:00.0	14.9013	63.968	0.267
11/02/24 12:55:00.0	14.8996	63.968	0.267
11/02/24 13:00:00.0	14.8996	63.968	0.266
11/02/24 13:05:00.0	14.8942	63.968	0.264
11/02/24 13:10:00.0	14.8933	64.139	0.265
11/02/24 13:15:00.0	14.8916	64.139	0.261
11/02/24 13:20:00.0	14.8881	64.139	0.261
11/02/24 13:25:00.0	14.8881	64.139	0.261
11/02/24 13:30:00.0	14.8864	64.139	0.258
11/02/24 13:35:00.0	14.8864	64.139	0.260
11/02/24 13:40:00.0	14.8871	64.310	0.260
11/02/24 13:45:00.0	14.8836	64.310	0.259
11/02/24 13:50:00.0	14.8854	64.310	0.261
11/02/24 13:55:00.0	14.8836	64.310	0.260
11/02/24 14:00:00.0	14.8854	64.310	0.262
11/02/24 14:05:00.0	14.8846	64.139	0.262
11/02/24 14:10:00.0	14.8864	64.139	0.264
11/02/24 14:15:00.0	14.8881	64.139	0.265
11/02/24 14:20:00.0	14.8916	64.139	0.267
11/02/24 14:25:00.0	14.8933	64.139	0.269
11/02/24 14:30:00.0	14.8951	64.139	0.269
11/02/24 14:35:00.0	14.8978	63.968	0.274
11/02/24 14:40:00.0	14.9013	63.968	0.276
11/02/24 14:45:00.0	14.9013	63.968	0.276
11/02/24 14:50:00.0	14.9013	63.968	0.277
11/02/24 14:55:00.0	14.9048	63.968	0.278
11/02/24 15:00:00.0	14.9048	63.968	0.281
11/02/24 15:05:00.0	14.9065	63.968	0.281
11/02/24 15:10:00.0	14.9083	63.968	0.283
11/02/24 15:15:00.0	14.9083	63.968	0.285
11/02/24 15:20:00.0	14.9125	64.139	0.288
11/02/24 15:25:00.0	14.9125	64.139	0.288
11/02/24 15:30:00.0	14.9125	64.139	0.287
11/02/24 15:35:00.0	14.9196	64.139	0.293
11/02/24 15:40:00.0	14.9196	64.139	0.292
11/02/24 15:45:00.0	14.9179	64.139	0.290
11/02/24 15:50:00.0	14.9213	64.139	0.293
11/02/24 15:55:00.0	14.9203	64.310	0.293
11/02/24 16:00:00.0	14.9186	64.310	0.291
11/02/24 16:05:00.0	14.9238	64.310	0.294
11/02/24 16:10:00.0	14.9221	64.310	0.292
11/02/24 16:15:00.0	14.9193	64.481	0.293
11/02/24 16:20:00.0	14.9229	64.481	0.292
11/02/24 16:25:00.0	14.9229	64.481	0.293
11/02/24 16:30:00.0	14.9229	64.481	0.292
11/02/24 16:35:00.0	14.9247	64.481	0.293
11/02/24 16:40:00.0	14.9254	64.652	0.296
11/02/24 16:45:00.0	14.9219	64.652	0.293
11/02/24 16:50:00.0	14.9219	64.652	0.293
11/02/24 16:55:00.0	14.9219	64.652	0.293
11/02/24 17:00:00.0	14.9209	64.825	0.293
11/02/24 17:05:00.0	14.9226	64.825	0.295
11/02/24 17:10:00.0	14.9244	64.825	0.295
11/02/24 17:15:00.0	14.9244	64.825	0.298
11/02/24 17:20:00.0	14.9244	64.825	0.294
11/02/24 17:25:00.0	14.9235	64.996	0.295
11/02/24 17:30:00.0	14.9253	64.996	0.296
11/02/24 17:35:00.0	14.9287	64.996	0.299
11/02/24 17:40:00.0	14.9305	64.996	0.302
11/02/24 17:45:00.0	14.9287	64.996	0.301
11/02/24 17:50:00.0	14.9305	64.996	0.302
11/02/24 17:55:00.0	14.9305	64.996	0.303
11/02/24 18:00:00.0	14.9287	64.996	0.301
11/02/24 18:05:00.0	14.9305	64.996	0.302
11/02/24 18:10:00.0	14.9270	64.996	0.300
11/02/24 18:15:00.0	14.9253	64.996	0.299
11/02/24 18:20:00.0	14.9295	65.167	0.302
11/02/24 18:25:00.0	14.9277	65.167	0.298
11/02/24 18:30:00.0	14.9295	65.167	0.303
11/02/24 18:35:00.0	14.9260	65.167	0.298
11/02/24 18:40:00.0	14.9225	65.167	0.297
11/02/24 18:45:00.0	14.9242	65.167	0.302
11/02/24 18:50:00.0	14.9260	65.167	0.301
11/02/24 18:55:00.0	14.9260	65.167	0.302
11/02/24 19:00:00.0	14.9208	65.167	0.298
11/02/24 19:05:00.0	14.9225	65.167	0.299
11/02/24 19:10:00.0	14.9251	65.338	0.299
11/02/24 19:15:00.0	14.9251	65.338	0.297
11/02/24 19:20:00.0	14.9251	65.338	0.297
11/02/24 19:25:00.0	14.9286	65.338	0.298
11/02/24 19:30:00.0	14.9268	65.338	0.299
11/02/24 19:35:00.0	14.9251	65.338	0.294
11/02/24 19:40:00.0	14.9311	65.509	0.299
11/02/24 19:45:00.0	14.9311	65.509	0.301
11/02/24 19:50:00.0	14.9293	65.509	0.298
11/02/24 19:55:00.0	14.9311	65.509	0.300
11/02/24 20:00:00.0	14.9293	65.509	0.300
11/02/24 20:05:00.0	14.9300	65.680	0.302
11/02/24 20:10:00.0	14.9283	65.680	0.301
11/02/24 20:15:00.0	14.9337	65.680	0.304
11/02/24 20:20:00.0	14.9337	65.680	0.303
11/02/24 20:25:00.0	14.9327	65.851	0.301
11/02/24 20:30:00.0	14.9327	65.851	0.302
11/02/24 20:35:00.0	14.9361	65.851	0.305
11/02/24 20:40:00.0	14.9344	65.851	0.304
11/02/24 20:45:00.0	14.9361	65.851	0.305
11/02/24 20:50:00.0	14.9422	66.022	0.310
11/02/24 20:55:00.0	14.9544	66.022	0.318
11/02/24 21:00:00.0	14.9754	66.022	0.333
11/02/24 21:05:00.0	15.0043	65.851	0.355
11/02/24 21:10:00.0	15.0201	65.851	0.366
11/02/24 21:15:00.0	15.0245	65.680	0.368
11/02/24 21:20:00.0	15.0227	65.680	0.368
11/02/24 21:25:00.0	15.0175	65.680	0.363
11/02/24 21:30:00.0	15.0158	65.680	0.359
11/02/24 21:35:00.0	15.0158	65.680	0.358
11/02/24 21:40:00.0	15.0123	65.680	0.358
11/02/24 21:45:00.0	15.0130	65.851	0.358
11/02/24 21:50:00.0	15.0147	65.851	0.357
11/02/24 21:55:00.0	15.0147	65.851	0.357
11/02/24 22:00:00.0	15.0139	66.022	0.359
11/02/24 22:05:00.0	15.0104	66.022	0.356
11/02/24 22:10:00.0	15.0104	66.022	0.356
11/02/24 22:15:00.0	15.0069	66.022	0.352
11/02/24 22:20:00.0	15.0042	66.193	0.351
11/02/24 22:25:00.0	14.9972	66.193	0.345
11/02/24 22:30:00.0	14.9989	66.193	0.346
11/02/24 22:35:00.0	14.9972	66.193	0.344
11/02/24 22:40:00.0	14.9866	66.193	0.339
11/02/24 22:45:00.0	14.9814	66.193	0.337
11/02/24 22:50:00.0	14.9779	66.193	0.332
11/02/24 22:55:00.0	14.9779	66.193	0.332
11/02/24 23:00:00.0	14.9786	66.366	0.331
11/02/24 23:05:00.0	14.9786	66.366	0.332
11/02/24 23:10:00.0	14.9769	66.366	0.332
11/02/24 23:15:00.0	14.9717	66.366	0.330
11/02/24 23:20:00.0	14.9751	66.366	0.332
11/02/24 23:25:00.0	14.9769	66.366	0.333
11/02/24 23:30:00.0	14.9762	66.193	0.335
11/02/24 23:35:00.0	14.9796	66.193	0.335
11/02/24 23:40:00.0	14.9831	66.193	0.341
11/02/24 23:45:00.0	14.9849	66.193	0.340
11/02/24 23:50:00.0	14.9883	66.193	0.345
11/02/24 23:55:00.0	14.9918	66.193	0.347
11/03/24 00:00:00.0	15.0007	66.193	0.353
11/03/24 00:05:00.0	15.0024	66.193	0.355
11/03/24 00:10:00.0	15.0076	66.193	0.359
11/03/24 00:15:00.0	15.0146	66.193	0.366
11/03/24 00:20:00.0	15.0216	66.193	0.370
11/03/24 00:25:00.0	15.0261	66.022	0.374
11/03/24 00:30:00.0	15.0295	66.022	0.375
11/03/24 00:35:00.0	15.0348	66.022	0.379
11/03/24 00:40:00.0	15.0419	66.022	0.385
11/03/24 00:45:00.0	15.0436	66.022	0.389
11/03/24 00:50:00.0	15.0488	66.022	0.395
11/03/24 00:55:00.0	15.0506	66.022	0.395
11/03/24 01:00:00.0	15.0593	66.022	0.401
11/03/24 01:05:00.0	15.0627	66.022	0.405
11/03/24 01:10:00.0	15.0645	66.022	0.407
11/03/24 01:15:00.0	15.0681	66.022	0.409
11/03/24 01:20:00.0	15.0664	66.022	0.406
11/03/24 01:25:00.0	15.0681	66.022	0.406
11/03/24 01:30:00.0	15.0664	66.022	0.405
11/03/24 01:35:00.0	15.0699	66.022	0.409
11/03/24 01:40:00.0	15.0664	66.022	0.407
11/03/24 01:45:00.0	15.0627	66.022	0.402
11/03/24 01:50:00.0	15.0593	66.022	0.402
11/03/24 01:55:00.0	15.0593	66.022	0.401
11/03/24 02:00:00.0	15.0558	66.022	0.399
11/03/24 02:05:00.0	15.0488	66.022	0.393
11/03/24 02:10:00.0	15.0453	66.022	0.391
11/03/24 02:15:00.0	15.0419	66.022	0.389
11/03/24 02:20:00.0	15.0393	65.851	0.389
11/03/24 02:25:00.0	15.0340	65.851	0.385
11/03/24 02:30:00.0	15.0306	65.851	0.383
11/03/24 02:35:00.0	15.0253	65.851	0.381
11/03/24 02:40:00.0	15.0218	65.851	0.379
11/03/24 02:45:00.0	15.0166	65.851	0.374
11/03/24 02:50:00.0	15.0147	65.851	0.375
11/03/24 02:55:00.0	15.0113	65.851	0.373
11/03/24 03:00:00.0	15.0095	65.851	0.373
11/03/24 03:05:00.0	15.0043	65.851	0.368
11/03/24 03:10:00.0	15.0026	65.851	0.368
11/03/24 03:15:00.0	14.9966	65.680	0.365
11/03/24 03:20:00.0	14.9984	65.680	0.367
11/03/24 03:25:00.0	14.9947	65.680	0.364
11/03/24 03:30:00.0	14.9930	65.680	0.364
11/03/24 03:35:00.0	14.9878	65.680	0.359
11/03/24 03:40:00.0	14.9836	65.509	0.357
11/03/24 03:45:00.0	14.9853	65.509	0.357
11/03/24 03:50:00.0	14.9905	65.509	0.361
11/03/24 03:55:00.0	14.9801	65.509	0.357
11/03/24 04:00:00.0	14.9783	65.509	0.353
11/03/24 04:05:00.0	14.9757	65.338	0.353
11/03/24 04:10:00.0	14.9705	65.338	0.350
11/03/24 04:15:00.0	14.9705	65.338	0.351
11/03/24 04:20:00.0	14.9688	65.338	0.350
11/03/24 04:25:00.0	14.9662	65.167	0.347
11/03/24 04:30:00.0	14.9627	65.167	0.345
11/03/24 04:35:00.0	14.9592	65.167	0.343
11/03/24 04:40:00.0	14.9575	65.167	0.344
11/03/24 04:45:00.0	14.9550	64.996	0.342
11/03/24 04:50:00.0	14.9532	64.996	0.341
11/03/24 04:55:00.0	14.9515	64.996	0.338
11/03/24 05:00:00.0	14.9498	64.996	0.337
11/03/24 05:05:00.0	14.9472	64.825	0.336
11/03/24 05:10:00.0	14.9454	64.825	0.335
11/03/24 05:15:00.0	14.9385	64.825	0.333
11/03/24 05:20:00.0	14.9385	64.825	0.333
11/03/24 05:25:00.0	14.9376	64.652	0.332
11/03/24 05:30:00.0	14.9306	64.652	0.327
11/03/24 05:35:00.0	14.9289	64.652	0.324
11/03/24 05:40:00.0	14.9247	64.481	0.322
11/03/24 05:45:00.0	14.9229	64.481	0.323
11/03/24 05:50:00.0	14.9229	64.481	0.321
11/03/24 05:55:00.0	14.9193	64.481	0.319
11/03/24 06:00:00.0	14.9186	64.310	0.316
11/03/24 06:05:00.0	14.9186	64.310	0.318
11/03/24 06:10:00.0	14.9168	64.310	0.313
11/03/24 06:15:00.0	14.9168	64.310	0.314
11/03/24 06:20:00.0	14.9179	64.139	0.314
11/03/24 06:25:00.0	14.9196	64.139	0.316
11/03/24 06:30:00.0	14.9213	64.139	0.317
11/03/24 06:35:00.0	14.9205	63.968	0.318
11/03/24 06:40:00.0	14.9222	63.968	0.318
11/03/24 06:45:00.0	14.9257	63.968	0.320
11/03/24 06:50:00.0	14.9257	63.968	0.320
11/03/24 06:55:00.0	14.9250	63.797	0.319
11/03/24 07:00:00.0	14.9267	63.797	0.320
11/03/24 07:05:00.0	14.9267	63.797	0.317
11/03/24 07:10:00.0	14.9302	63.797	0.320
11/03/24 07:15:00.0	14.9311	63.626	0.320
11/03/24 07:20:00.0	14.9276	63.626	0.319
11/03/24 07:25:00.0	14.9311	63.626	0.319
11/03/24 07:30:00.0	14.9303	63.455	0.317
11/03/24 07:35:00.0	14.9303	63.455	0.318
11/03/24 07:40:00.0	14.9268	63.455	0.314
11/03/24 07:45:00.0	14.9356	63.455	0.317
11/03/24 07:50:00.0	14.9286	63.455	0.315
11/03/24 07:55:00.0	14.9260	63.282	0.316
11/03/24 08:00:00.0	14.9190	63.282	0.312
11/03/24 08:05:00.0	14.9260	63.282	0.313
11/03/24 08:10:00.0	14.9242	63.282	0.312
11/03/24 08:15:00.0	14.9253	63.111	0.313
11/03/24 08:20:00.0	14.9218	63.111	0.310
11/03/24 08:25:00.0	14.9166	63.111	0.306
11/03/24 08:30:00.0	14.9183	63.111	0.307
11/03/24 08:35:00.0	14.9174	62.940	0.307
11/03/24 08:40:00.0	14.9157	62.940	0.304
11/03/24 08:45:00.0	14.9174	62.940	0.304
11/03/24 08:50:00.0	14.9122	62.940	0.299
11/03/24 08:55:00.0	14.9122	62.940	0.301
11/03/24 09:00:00.0	14.9070	62.940	0.297
11/03/24 09:05:00.0	14.9035	62.940	0.296
11/03/24 09:10:00.0	14.9009	62.769	0.295
11/03/24 09:15:00.0	14.8929	62.940	0.288
11/03/24 09:20:00.0	14.8939	62.769	0.288
11/03/24 09:25:00.0	14.8947	62.940	0.289
11/03/24 09:30:00.0	14.8965	62.940	0.290
11/03/24 09:35:00.0	14.8877	62.940	0.284
11/03/24 09:40:00.0	14.8894	62.940	0.286
11/03/24 09:45:00.0	14.8859	62.940	0.283
11/03/24 09:50:00.0	14.8807	62.940	0.281
11/03/24 09:55:00.0	14.8772	62.940	0.281
11/03/24 10:00:00.0	14.8755	62.940	0.279
11/03/24 10:05:00.0	14.8790	62.940	0.282
11/03/24 10:10:00.0	14.8738	62.940	0.279
11/03/24 10:15:00.0	14.8755	62.940	0.277
11/03/24 10:20:00.0	14.8772	62.940	0.280
11/03/24 10:25:00.0	14.8710	63.111	0.278
11/03/24 10:30:00.0	14.8764	63.111	0.279
11/03/24 10:35:00.0	14.8727	63.111	0.277
11/03/24 10:40:00.0	14.8764	63.111	0.278
11/03/24 10:45:00.0	14.8764	63.111	0.275
11/03/24 10:50:00.0	14.8806	63.282	0.275
11/03/24 10:55:00.0	14.8806	63.282	0.276
11/03/24 11:00:00.0	14.8823	63.282	0.277
11/03/24 11:05:00.0	14.8858	63.282	0.277
11/03/24 11:10:00.0	14.8841	63.282	0.276
11/03/24 11:15:00.0	14.8849	63.455	0.279
11/03/24 11:20:00.0	14.8832	63.455	0.279
11/03/24 11:25:00.0	14.8849	63.455	0.280
11/03/24 11:30:00.0	14.8849	63.455	0.280
11/03/24 11:35:00.0	14.8857	63.626	0.280
11/03/24 11:40:00.0	14.8857	63.626	0.279
11/03/24 11:45:00.0	14.8839	63.626	0.275
11/03/24 11:50:00.0	14.8891	63.626	0.278
11/03/24 11:55:00.0	14.8926	63.626	0.284
11/03/24 12:00:00.0	14.8883	63.797	0.282
11/03/24 12:05:00.0	14.8883	63.797	0.283
11/03/24 12:10:00.0	14.8883	63.797	0.284
11/03/24 12:15:00.0	14.8865	63.797	0.283
11/03/24 12:20:00.0	14.8855	63.968	0.284
11/03/24 12:25:00.0	14.8855	63.968	0.288
11/03/24 12:30:00.0	14.8803	63.968	0.284
11/03/24 12:35:00.0	14.8803	63.968	0.283
11/03/24 12:40:00.0	14.8786	63.968	0.284
11/03/24 12:45:00.0	14.8758	64.139	0.280
